8.3517 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [1920, 1080]. Using actual size
69.5473 	EXP 	text_3: autoDraw = True
69.6382 	EXP 	New trial (rep=2, index=0): None
69.6448 	EXP 	text_3: autoDraw = False
69.6448 	EXP 	digit: height = 0.5
69.6448 	EXP 	digit: height = 0.5
69.6448 	EXP 	digit: height = 0.5
69.6448 	EXP 	digit: text = '8'
69.6448 	EXP 	digit: autoDraw = True
70.6446 	EXP 	digit: autoDraw = False
70.6446 	EXP 	text_3: autoDraw = True
70.7421 	EXP 	New trial (rep=3, index=0): None
70.7489 	EXP 	text_3: autoDraw = False
70.7489 	EXP 	digit: height = 0.5
70.7489 	EXP 	digit: height = 0.5
70.7489 	EXP 	digit: height = 0.5
70.7489 	EXP 	digit: text = '6'
70.7489 	EXP 	digit: autoDraw = True
71.7486 	EXP 	digit: autoDraw = False
71.7486 	EXP 	text_3: autoDraw = True
71.8391 	EXP 	New trial (rep=4, index=0): None
71.8459 	EXP 	text_3: autoDraw = False
71.8459 	EXP 	digit: height = 0.5
71.8459 	EXP 	digit: height = 0.5
71.8459 	EXP 	digit: height = 0.5
71.8459 	EXP 	digit: text = '4'
71.8459 	EXP 	digit: autoDraw = True
72.8459 	EXP 	digit: autoDraw = False
72.8459 	EXP 	text_3: autoDraw = True
72.9523 	EXP 	text_3: autoDraw = False
72.9523 	EXP 	text_4: autoDraw = True
72.9523 	EXP 	result_box: autoDraw = True
72.9523 	EXP 	text_5: autoDraw = True
73.2518 	DATA 	Keypress: 2
73.4124 	DATA 	Keypress: 5
74.2919 	DATA 	Keypress: 7
74.4740 	DATA 	Keypress: 6
74.8687 	DATA 	Keypress: 4
75.1664 	EXP 	New trial (rep=8, index=0): None
75.1673 	DATA 	Keypress: space
75.1725 	EXP 	text_4: autoDraw = False
75.1725 	EXP 	result_box: autoDraw = False
75.1725 	EXP 	text_5: autoDraw = False
75.1725 	EXP 	text_2: autoDraw = True
76.1673 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
76.1677 	EXP 	New trial (rep=0, index=0): None
76.1732 	EXP 	text_2: autoDraw = False
76.1732 	EXP 	text_2: autoDraw = False
76.1732 	EXP 	digit: height = 0.5
76.1732 	EXP 	digit: height = 0.5
76.1732 	EXP 	digit: height = 0.5
76.1732 	EXP 	digit: text = '7'
76.1732 	EXP 	digit: autoDraw = True
77.1725 	EXP 	digit: autoDraw = False
77.1725 	EXP 	digit: autoDraw = False
77.1725 	EXP 	text_3: autoDraw = True
77.2698 	EXP 	New trial (rep=1, index=0): None
77.2766 	EXP 	text_3: autoDraw = False
77.2766 	EXP 	digit: height = 0.5
77.2766 	EXP 	digit: height = 0.5
77.2766 	EXP 	digit: height = 0.5
77.2766 	EXP 	digit: text = '1'
77.2766 	EXP 	digit: autoDraw = True
78.2765 	EXP 	digit: autoDraw = False
78.2765 	EXP 	text_3: autoDraw = True
78.3680 	EXP 	New trial (rep=2, index=0): None
78.3742 	EXP 	text_3: autoDraw = False
78.3742 	EXP 	digit: height = 0.5
78.3742 	EXP 	digit: height = 0.5
78.3742 	EXP 	digit: height = 0.5
78.3742 	EXP 	digit: text = '4'
78.3742 	EXP 	digit: autoDraw = True
79.3734 	EXP 	digit: autoDraw = False
79.3734 	EXP 	text_3: autoDraw = True
79.4711 	EXP 	New trial (rep=3, index=0): None
79.4779 	EXP 	text_3: autoDraw = False
79.4779 	EXP 	digit: height = 0.5
79.4779 	EXP 	digit: height = 0.5
79.4779 	EXP 	digit: height = 0.5
79.4779 	EXP 	digit: text = '6'
79.4779 	EXP 	digit: autoDraw = True
80.4782 	EXP 	digit: autoDraw = False
80.4782 	EXP 	text_3: autoDraw = True
80.5685 	EXP 	New trial (rep=4, index=0): None
80.5755 	EXP 	text_3: autoDraw = False
80.5755 	EXP 	digit: height = 0.5
80.5755 	EXP 	digit: height = 0.5
80.5755 	EXP 	digit: height = 0.5
80.5755 	EXP 	digit: text = '5'
80.5755 	EXP 	digit: autoDraw = True
81.5753 	EXP 	digit: autoDraw = False
81.5753 	EXP 	text_3: autoDraw = True
81.6793 	EXP 	text_3: autoDraw = False
81.6793 	EXP 	text_4: autoDraw = True
81.6793 	EXP 	result_box: autoDraw = True
81.6793 	EXP 	text_5: autoDraw = True
82.3132 	DATA 	Keypress: 7
82.4802 	DATA 	Keypress: 1
82.7931 	DATA 	Keypress: 4
83.5007 	DATA 	Keypress: 8
83.7791 	DATA 	Keypress: space
83.7838 	EXP 	New trial (rep=9, index=0): None
83.7896 	EXP 	text_4: autoDraw = False
83.7896 	EXP 	result_box: autoDraw = False
83.7896 	EXP 	text_5: autoDraw = False
83.7896 	EXP 	text_2: autoDraw = True
84.7846 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
84.7848 	EXP 	New trial (rep=0, index=0): None
84.7904 	EXP 	text_2: autoDraw = False
84.7904 	EXP 	text_2: autoDraw = False
84.7904 	EXP 	digit: height = 0.5
84.7904 	EXP 	digit: height = 0.5
84.7904 	EXP 	digit: height = 0.5
84.7904 	EXP 	digit: text = '1'
84.7904 	EXP 	digit: autoDraw = True
85.7905 	EXP 	digit: autoDraw = False
85.7905 	EXP 	digit: autoDraw = False
85.7905 	EXP 	text_3: autoDraw = True
85.8876 	EXP 	New trial (rep=1, index=0): None
85.8939 	EXP 	text_3: autoDraw = False
85.8939 	EXP 	digit: height = 0.5
85.8939 	EXP 	digit: height = 0.5
85.8939 	EXP 	digit: height = 0.5
85.8939 	EXP 	digit: text = '9'
85.8939 	EXP 	digit: autoDraw = True
86.8940 	EXP 	digit: autoDraw = False
86.8940 	EXP 	text_3: autoDraw = True
86.9850 	EXP 	New trial (rep=2, index=0): None
86.9916 	EXP 	text_3: autoDraw = False
86.9916 	EXP 	digit: height = 0.5
86.9916 	EXP 	digit: height = 0.5
86.9916 	EXP 	digit: height = 0.5
86.9916 	EXP 	digit: text = '3'
86.9916 	EXP 	digit: autoDraw = True
87.9918 	EXP 	digit: autoDraw = False
87.9918 	EXP 	text_3: autoDraw = True
88.0899 	EXP 	New trial (rep=3, index=0): None
88.0970 	EXP 	text_3: autoDraw = False
88.0970 	EXP 	digit: height = 0.5
88.0970 	EXP 	digit: height = 0.5
88.0970 	EXP 	digit: height = 0.5
88.0970 	EXP 	digit: text = '8'
88.0970 	EXP 	digit: autoDraw = True
89.0955 	EXP 	digit: autoDraw = False
89.0955 	EXP 	text_3: autoDraw = True
89.1864 	EXP 	New trial (rep=4, index=0): None
89.1931 	EXP 	text_3: autoDraw = False
89.1931 	EXP 	digit: height = 0.5
89.1931 	EXP 	digit: height = 0.5
89.1931 	EXP 	digit: height = 0.5
89.1931 	EXP 	digit: text = '5'
89.1931 	EXP 	digit: autoDraw = True
90.1930 	EXP 	digit: autoDraw = False
90.1930 	EXP 	text_3: autoDraw = True
90.3003 	EXP 	text_3: autoDraw = False
90.3003 	EXP 	text_4: autoDraw = True
90.3003 	EXP 	result_box: autoDraw = True
90.3003 	EXP 	text_5: autoDraw = True
90.8205 	DATA 	Keypress: 1
90.9800 	DATA 	Keypress: 9
91.3272 	DATA 	Keypress: 8
91.7103 	DATA 	Keypress: 3
92.1685 	DATA 	Keypress: 1
92.5772 	DATA 	Keypress: 5
92.8615 	DATA 	Keypress: space
92.8669 	EXP 	New trial (rep=10, index=0): None
92.8733 	EXP 	text_4: autoDraw = False
92.8733 	EXP 	result_box: autoDraw = False
92.8733 	EXP 	text_5: autoDraw = False
92.8733 	EXP 	text_2: autoDraw = True
93.8683 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
93.8686 	EXP 	New trial (rep=0, index=0): None
93.8736 	EXP 	text_2: autoDraw = False
93.8736 	EXP 	text_2: autoDraw = False
93.8736 	EXP 	digit: height = 0.5
93.8736 	EXP 	digit: height = 0.5
93.8736 	EXP 	digit: height = 0.5
93.8736 	EXP 	digit: text = '1'
93.8736 	EXP 	digit: autoDraw = True
94.8735 	EXP 	digit: autoDraw = False
94.8735 	EXP 	digit: autoDraw = False
94.8735 	EXP 	text_3: autoDraw = True
94.9710 	EXP 	New trial (rep=1, index=0): None
94.9775 	EXP 	text_3: autoDraw = False
94.9775 	EXP 	digit: height = 0.5
94.9775 	EXP 	digit: height = 0.5
94.9775 	EXP 	digit: height = 0.5
94.9775 	EXP 	digit: text = '5'
94.9775 	EXP 	digit: autoDraw = True
95.9776 	EXP 	digit: autoDraw = False
95.9776 	EXP 	text_3: autoDraw = True
96.0685 	EXP 	New trial (rep=2, index=0): None
96.0749 	EXP 	text_3: autoDraw = False
96.0749 	EXP 	digit: height = 0.5
96.0749 	EXP 	digit: height = 0.5
96.0749 	EXP 	digit: height = 0.5
96.0749 	EXP 	digit: text = '0'
96.0749 	EXP 	digit: autoDraw = True
97.0748 	EXP 	digit: autoDraw = False
97.0748 	EXP 	text_3: autoDraw = True
97.1724 	EXP 	New trial (rep=3, index=0): None
97.1786 	EXP 	text_3: autoDraw = False
97.1786 	EXP 	digit: height = 0.5
97.1786 	EXP 	digit: height = 0.5
97.1786 	EXP 	digit: height = 0.5
97.1786 	EXP 	digit: text = '3'
97.1786 	EXP 	digit: autoDraw = True
98.1791 	EXP 	digit: autoDraw = False
98.1791 	EXP 	text_3: autoDraw = True
98.2699 	EXP 	New trial (rep=4, index=0): None
98.2762 	EXP 	text_3: autoDraw = False
98.2762 	EXP 	digit: height = 0.5
98.2762 	EXP 	digit: height = 0.5
98.2762 	EXP 	digit: height = 0.5
98.2762 	EXP 	digit: text = '6'
98.2762 	EXP 	digit: autoDraw = True
99.2761 	EXP 	digit: autoDraw = False
99.2761 	EXP 	text_3: autoDraw = True
99.3800 	EXP 	text_3: autoDraw = False
99.3800 	EXP 	text_4: autoDraw = True
99.3800 	EXP 	result_box: autoDraw = True
99.3800 	EXP 	text_5: autoDraw = True
100.1119 	DATA 	Keypress: 1
100.2985 	DATA 	Keypress: 5
101.3680 	DATA 	Keypress: 3
101.4726 	DATA 	Keypress: 0
101.8259 	DATA 	Keypress: 6
102.0691 	EXP 	New trial (rep=11, index=0): None
102.0701 	DATA 	Keypress: space
102.0739 	EXP 	text_4: autoDraw = False
102.0739 	EXP 	result_box: autoDraw = False
102.0739 	EXP 	text_5: autoDraw = False
102.0739 	EXP 	text_2: autoDraw = True
103.0677 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
103.0679 	EXP 	New trial (rep=0, index=0): None
103.0745 	EXP 	text_2: autoDraw = False
103.0745 	EXP 	text_2: autoDraw = False
103.0745 	EXP 	digit: height = 0.5
103.0745 	EXP 	digit: height = 0.5
103.0745 	EXP 	digit: height = 0.5
103.0745 	EXP 	digit: text = '9'
103.0745 	EXP 	digit: autoDraw = True
104.0748 	EXP 	digit: autoDraw = False
104.0748 	EXP 	digit: autoDraw = False
104.0748 	EXP 	text_3: autoDraw = True
104.1718 	EXP 	New trial (rep=1, index=0): None
104.1788 	EXP 	text_3: autoDraw = False
104.1788 	EXP 	digit: height = 0.5
104.1788 	EXP 	digit: height = 0.5
104.1788 	EXP 	digit: height = 0.5
104.1788 	EXP 	digit: text = '4'
104.1788 	EXP 	digit: autoDraw = True
105.1789 	EXP 	digit: autoDraw = False
105.1789 	EXP 	text_3: autoDraw = True
105.2695 	EXP 	New trial (rep=2, index=0): None
105.2761 	EXP 	text_3: autoDraw = False
105.2761 	EXP 	digit: height = 0.5
105.2761 	EXP 	digit: height = 0.5
105.2761 	EXP 	digit: height = 0.5
105.2761 	EXP 	digit: text = '5'
105.2761 	EXP 	digit: autoDraw = True
106.2753 	EXP 	digit: autoDraw = False
106.2753 	EXP 	digit: autoDraw = False
106.2753 	EXP 	text_3: autoDraw = True
106.3735 	EXP 	New trial (rep=3, index=0): None
106.3796 	EXP 	text_3: autoDraw = False
106.3796 	EXP 	digit: height = 0.5
106.3796 	EXP 	digit: height = 0.5
106.3796 	EXP 	digit: height = 0.5
106.3796 	EXP 	digit: text = '8'
106.3796 	EXP 	digit: autoDraw = True
107.3802 	EXP 	digit: autoDraw = False
107.3802 	EXP 	text_3: autoDraw = True
107.4713 	EXP 	New trial (rep=4, index=0): None
107.4795 	EXP 	text_3: autoDraw = False
107.4795 	EXP 	digit: height = 0.5
107.4795 	EXP 	digit: height = 0.5
107.4795 	EXP 	digit: height = 0.5
107.4795 	EXP 	digit: text = '6'
107.4795 	EXP 	digit: autoDraw = True
108.4772 	EXP 	digit: autoDraw = False
108.4772 	EXP 	text_3: autoDraw = True
108.5820 	EXP 	text_3: autoDraw = False
108.5820 	EXP 	text_4: autoDraw = True
108.5820 	EXP 	result_box: autoDraw = True
108.5820 	EXP 	text_5: autoDraw = True
108.9794 	DATA 	Keypress: 2
109.7221 	DATA 	Keypress: 5
110.3338 	DATA 	Keypress: 7
111.0285 	DATA 	Keypress: 6
111.1400 	DATA 	Keypress: 8
111.4507 	EXP 	New trial (rep=12, index=0): None
111.4518 	DATA 	Keypress: space
111.4563 	EXP 	text_4: autoDraw = False
111.4563 	EXP 	result_box: autoDraw = False
111.4563 	EXP 	text_5: autoDraw = False
111.4563 	EXP 	text_2: autoDraw = True
112.4500 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
112.4502 	EXP 	New trial (rep=0, index=0): None
112.4560 	EXP 	text_2: autoDraw = False
112.4560 	EXP 	text_2: autoDraw = False
112.4560 	EXP 	digit: height = 0.5
112.4560 	EXP 	digit: height = 0.5
112.4560 	EXP 	digit: height = 0.5
112.4560 	EXP 	digit: text = '2'
112.4560 	EXP 	digit: autoDraw = True
113.4564 	EXP 	digit: autoDraw = False
113.4564 	EXP 	digit: autoDraw = False
113.4564 	EXP 	text_3: autoDraw = True
113.5543 	EXP 	New trial (rep=1, index=0): None
113.5605 	EXP 	text_3: autoDraw = False
113.5605 	EXP 	digit: height = 0.5
113.5605 	EXP 	digit: height = 0.5
113.5605 	EXP 	digit: height = 0.5
113.5605 	EXP 	digit: text = '0'
113.5605 	EXP 	digit: autoDraw = True
114.5604 	EXP 	digit: autoDraw = False
114.5604 	EXP 	text_3: autoDraw = True
114.6515 	EXP 	New trial (rep=2, index=0): None
114.6576 	EXP 	text_3: autoDraw = False
114.6576 	EXP 	digit: height = 0.5
114.6576 	EXP 	digit: height = 0.5
114.6576 	EXP 	digit: height = 0.5
114.6576 	EXP 	digit: text = '8'
114.6576 	EXP 	digit: autoDraw = True
115.6576 	EXP 	digit: autoDraw = False
115.6576 	EXP 	digit: autoDraw = False
115.6576 	EXP 	text_3: autoDraw = True
115.7556 	EXP 	New trial (rep=3, index=0): None
115.7627 	EXP 	text_3: autoDraw = False
115.7627 	EXP 	digit: height = 0.5
115.7627 	EXP 	digit: height = 0.5
115.7627 	EXP 	digit: height = 0.5
115.7627 	EXP 	digit: text = '9'
115.7627 	EXP 	digit: autoDraw = True
116.7619 	EXP 	digit: autoDraw = False
116.7619 	EXP 	text_3: autoDraw = True
116.8527 	EXP 	New trial (rep=4, index=0): None
116.8594 	EXP 	text_3: autoDraw = False
116.8594 	EXP 	digit: height = 0.5
116.8594 	EXP 	digit: height = 0.5
116.8594 	EXP 	digit: height = 0.5
116.8594 	EXP 	digit: text = '6'
116.8594 	EXP 	digit: autoDraw = True
117.3417 	DATA 	Keypress: 2
117.8593 	EXP 	digit: autoDraw = False
117.8593 	EXP 	text_3: autoDraw = True
117.9654 	EXP 	text_3: autoDraw = False
117.9654 	EXP 	text_4: autoDraw = True
117.9654 	EXP 	result_box: autoDraw = True
117.9654 	EXP 	text_5: autoDraw = True
118.3336 	DATA 	Keypress: 2
118.4790 	DATA 	Keypress: 0
118.8534 	DATA 	Keypress: 8
119.0006 	DATA 	Keypress: 9
119.6325 	DATA 	Keypress: 6
119.8602 	EXP 	New trial (rep=13, index=0): None
119.8619 	DATA 	Keypress: space
119.8657 	EXP 	text_4: autoDraw = False
119.8657 	EXP 	result_box: autoDraw = False
119.8657 	EXP 	text_5: autoDraw = False
119.8657 	EXP 	text_2: autoDraw = True
120.8601 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
120.8603 	EXP 	New trial (rep=0, index=0): None
120.8660 	EXP 	text_2: autoDraw = False
120.8660 	EXP 	text_2: autoDraw = False
120.8660 	EXP 	digit: height = 0.5
120.8660 	EXP 	digit: height = 0.5
120.8660 	EXP 	digit: height = 0.5
120.8660 	EXP 	digit: text = '4'
120.8660 	EXP 	digit: autoDraw = True
121.8663 	EXP 	digit: autoDraw = False
121.8663 	EXP 	digit: autoDraw = False
121.8663 	EXP 	text_3: autoDraw = True
121.9635 	EXP 	New trial (rep=1, index=0): None
121.9700 	EXP 	text_3: autoDraw = False
121.9700 	EXP 	digit: height = 0.5
121.9700 	EXP 	digit: height = 0.5
121.9700 	EXP 	digit: height = 0.5
121.9700 	EXP 	digit: text = '1'
121.9700 	EXP 	digit: autoDraw = True
122.9704 	EXP 	digit: autoDraw = False
122.9704 	EXP 	text_3: autoDraw = True
123.0604 	EXP 	New trial (rep=2, index=0): None
123.0670 	EXP 	text_3: autoDraw = False
123.0670 	EXP 	digit: height = 0.5
123.0670 	EXP 	digit: height = 0.5
123.0670 	EXP 	digit: height = 0.5
123.0670 	EXP 	digit: text = '6'
123.0670 	EXP 	digit: autoDraw = True
124.0672 	EXP 	digit: autoDraw = False
124.0672 	EXP 	text_3: autoDraw = True
124.1656 	EXP 	New trial (rep=3, index=0): None
124.1725 	EXP 	text_3: autoDraw = False
124.1725 	EXP 	digit: height = 0.5
124.1725 	EXP 	digit: height = 0.5
124.1725 	EXP 	digit: height = 0.5
124.1725 	EXP 	digit: text = '2'
124.1725 	EXP 	digit: autoDraw = True
125.1715 	EXP 	digit: autoDraw = False
125.1715 	EXP 	text_3: autoDraw = True
125.2623 	EXP 	New trial (rep=4, index=0): None
125.2687 	EXP 	text_3: autoDraw = False
125.2687 	EXP 	digit: height = 0.5
125.2687 	EXP 	digit: height = 0.5
125.2687 	EXP 	digit: height = 0.5
125.2687 	EXP 	digit: text = '9'
125.2687 	EXP 	digit: autoDraw = True
126.2688 	EXP 	digit: autoDraw = False
126.2688 	EXP 	text_3: autoDraw = True
126.3758 	EXP 	text_3: autoDraw = False
126.3758 	EXP 	text_4: autoDraw = True
126.3758 	EXP 	result_box: autoDraw = True
126.3758 	EXP 	text_5: autoDraw = True
126.8749 	DATA 	Keypress: 4
127.0481 	DATA 	Keypress: 2
127.1877 	DATA 	Keypress: 6
127.6941 	DATA 	Keypress: backspace
127.8541 	DATA 	Keypress: backspace
128.0072 	DATA 	Keypress: backspace
128.1601 	DATA 	Keypress: backspace
128.2710 	DATA 	Keypress: 4
128.7362 	DATA 	Keypress: 1
129.0554 	DATA 	Keypress: 6
129.1595 	DATA 	Keypress: 2
129.3248 	EXP 	New trial (rep=14, index=0): None
129.3257 	DATA 	Keypress: space
129.3308 	EXP 	text_4: autoDraw = False
129.3308 	EXP 	result_box: autoDraw = False
129.3308 	EXP 	text_5: autoDraw = False
129.3308 	EXP 	text_2: autoDraw = True
130.3250 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
130.3253 	EXP 	New trial (rep=0, index=0): None
130.3317 	EXP 	text_2: autoDraw = False
130.3317 	EXP 	text_2: autoDraw = False
130.3317 	EXP 	digit: height = 0.5
130.3317 	EXP 	digit: height = 0.5
130.3317 	EXP 	digit: height = 0.5
130.3317 	EXP 	digit: text = '3'
130.3317 	EXP 	digit: autoDraw = True
131.3310 	EXP 	digit: autoDraw = False
131.3310 	EXP 	digit: autoDraw = False
131.3310 	EXP 	text_3: autoDraw = True
131.4286 	EXP 	New trial (rep=1, index=0): None
131.4352 	EXP 	text_3: autoDraw = False
131.4352 	EXP 	digit: height = 0.5
131.4352 	EXP 	digit: height = 0.5
131.4352 	EXP 	digit: height = 0.5
131.4352 	EXP 	digit: text = '5'
131.4352 	EXP 	digit: autoDraw = True
132.4345 	EXP 	digit: autoDraw = False
132.4345 	EXP 	text_3: autoDraw = True
132.5254 	EXP 	New trial (rep=2, index=0): None
132.5317 	EXP 	text_3: autoDraw = False
132.5317 	EXP 	digit: height = 0.5
132.5317 	EXP 	digit: height = 0.5
132.5317 	EXP 	digit: height = 0.5
132.5317 	EXP 	digit: text = '6'
132.5317 	EXP 	digit: autoDraw = True
133.5321 	EXP 	digit: autoDraw = False
133.5321 	EXP 	text_3: autoDraw = True
133.6296 	EXP 	New trial (rep=3, index=0): None
133.6364 	EXP 	text_3: autoDraw = False
133.6364 	EXP 	digit: height = 0.5
133.6364 	EXP 	digit: height = 0.5
133.6364 	EXP 	digit: height = 0.5
133.6364 	EXP 	digit: text = '2'
133.6364 	EXP 	digit: autoDraw = True
134.6369 	EXP 	digit: autoDraw = False
134.6369 	EXP 	text_3: autoDraw = True
134.7266 	EXP 	New trial (rep=4, index=0): None
134.7337 	EXP 	text_3: autoDraw = False
134.7337 	EXP 	digit: height = 0.5
134.7337 	EXP 	digit: height = 0.5
134.7337 	EXP 	digit: height = 0.5
134.7337 	EXP 	digit: text = '9'
134.7337 	EXP 	digit: autoDraw = True
135.7334 	EXP 	digit: autoDraw = False
135.7334 	EXP 	text_3: autoDraw = True
135.8373 	EXP 	text_3: autoDraw = False
135.8373 	EXP 	text_4: autoDraw = True
135.8373 	EXP 	result_box: autoDraw = True
135.8373 	EXP 	text_5: autoDraw = True
136.7496 	DATA 	Keypress: 3
136.9507 	DATA 	Keypress: 5
137.1669 	DATA 	Keypress: 6
137.8047 	DATA 	Keypress: 9
138.0899 	DATA 	Keypress: 2
138.2569 	DATA 	Keypress: space
138.2614 	EXP 	text_4: autoDraw = False
138.2614 	EXP 	result_box: autoDraw = False
138.2614 	EXP 	text_5: autoDraw = False
138.2614 	EXP 	text_6: autoDraw = True
138.9933 	EXP 	New trial (rep=1, index=0): None
138.9937 	EXP 	Created sequence: sequential, trialTypes=1, nReps=15, seed=None
138.9939 	EXP 	New trial (rep=0, index=0): None
138.9957 	DATA 	Keypress: space
138.9986 	EXP 	text_6: autoDraw = False
138.9986 	EXP 	text_2: autoDraw = True
139.9979 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
139.9981 	EXP 	New trial (rep=0, index=0): None
140.0043 	EXP 	text_2: autoDraw = False
140.0043 	EXP 	digit: height = 0.5
140.0043 	EXP 	digit: height = 0.5
140.0043 	EXP 	digit: height = 0.5
140.0043 	EXP 	digit: text = '4'
140.0043 	EXP 	digit: autoDraw = True
141.0036 	EXP 	digit: autoDraw = False
141.0036 	EXP 	text_3: autoDraw = True
141.0949 	EXP 	New trial (rep=1, index=0): None
141.1014 	EXP 	text_3: autoDraw = False
141.1014 	EXP 	digit: height = 0.5
141.1014 	EXP 	digit: height = 0.5
141.1014 	EXP 	digit: height = 0.5
141.1014 	EXP 	digit: text = '2'
141.1014 	EXP 	digit: autoDraw = True
142.1016 	EXP 	digit: autoDraw = False
142.1016 	EXP 	text_3: autoDraw = True
142.1993 	EXP 	New trial (rep=2, index=0): None
142.2054 	EXP 	text_3: autoDraw = False
142.2054 	EXP 	digit: height = 0.5
142.2054 	EXP 	digit: height = 0.5
142.2054 	EXP 	digit: height = 0.5
142.2054 	EXP 	digit: text = '8'
142.2054 	EXP 	digit: autoDraw = True
143.2056 	EXP 	digit: autoDraw = False
143.2056 	EXP 	text_3: autoDraw = True
143.3037 	EXP 	text_3: autoDraw = False
143.3037 	EXP 	text_4: autoDraw = True
143.3037 	EXP 	result_box: autoDraw = True
143.3037 	EXP 	text_5: autoDraw = True
147.0624 	DATA 	Keypress: 4
147.2629 	DATA 	Keypress: 2
147.6046 	DATA 	Keypress: 8
148.4431 	DATA 	Keypress: 5
148.9215 	EXP 	New trial (rep=1, index=0): None
148.9223 	DATA 	Keypress: space
148.9277 	EXP 	text_4: autoDraw = False
148.9277 	EXP 	result_box: autoDraw = False
148.9277 	EXP 	text_5: autoDraw = False
148.9277 	EXP 	text_2: autoDraw = True
149.9216 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
149.9219 	EXP 	New trial (rep=0, index=0): None
149.9279 	EXP 	text_2: autoDraw = False
149.9279 	EXP 	text_2: autoDraw = False
149.9279 	EXP 	digit: height = 0.5
149.9279 	EXP 	digit: height = 0.5
149.9279 	EXP 	digit: height = 0.5
149.9279 	EXP 	digit: text = '7'
149.9279 	EXP 	digit: autoDraw = True
150.9279 	EXP 	digit: autoDraw = False
150.9279 	EXP 	digit: autoDraw = False
150.9279 	EXP 	text_3: autoDraw = True
151.0250 	EXP 	New trial (rep=1, index=0): None
151.0317 	EXP 	text_3: autoDraw = False
151.0317 	EXP 	digit: height = 0.5
151.0317 	EXP 	digit: height = 0.5
151.0317 	EXP 	digit: height = 0.5
151.0317 	EXP 	digit: text = '3'
151.0317 	EXP 	digit: autoDraw = True
152.0317 	EXP 	digit: autoDraw = False
152.0317 	EXP 	text_3: autoDraw = True
152.1224 	EXP 	New trial (rep=2, index=0): None
152.1291 	EXP 	text_3: autoDraw = False
152.1291 	EXP 	digit: height = 0.5
152.1291 	EXP 	digit: height = 0.5
152.1291 	EXP 	digit: height = 0.5
152.1291 	EXP 	digit: text = '2'
152.1291 	EXP 	digit: autoDraw = True
153.1288 	EXP 	digit: autoDraw = False
153.1288 	EXP 	text_3: autoDraw = True
153.2360 	EXP 	text_3: autoDraw = False
153.2360 	EXP 	text_4: autoDraw = True
153.2360 	EXP 	result_box: autoDraw = True
153.2360 	EXP 	text_5: autoDraw = True
155.6601 	DATA 	Keypress: 4
155.9370 	DATA 	Keypress: 2
156.5551 	DATA 	Keypress: 5
156.8272 	DATA 	Keypress: 8
157.0418 	DATA 	Keypress: 2
158.3463 	DATA 	Keypress: backspace
158.5630 	DATA 	Keypress: 3
158.8871 	EXP 	New trial (rep=2, index=0): None
158.8880 	DATA 	Keypress: space
158.8927 	EXP 	text_4: autoDraw = False
158.8927 	EXP 	result_box: autoDraw = False
158.8927 	EXP 	text_5: autoDraw = False
158.8927 	EXP 	text_2: autoDraw = True
159.8875 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
159.8879 	EXP 	New trial (rep=0, index=0): None
159.8933 	EXP 	text_2: autoDraw = False
159.8933 	EXP 	text_2: autoDraw = False
159.8933 	EXP 	digit: height = 0.5
159.8933 	EXP 	digit: height = 0.5
159.8933 	EXP 	digit: height = 0.5
159.8933 	EXP 	digit: text = '4'
159.8933 	EXP 	digit: autoDraw = True
160.8922 	EXP 	digit: autoDraw = False
160.8922 	EXP 	digit: autoDraw = False
160.8922 	EXP 	text_3: autoDraw = True
160.9901 	EXP 	New trial (rep=1, index=0): None
160.9970 	EXP 	text_3: autoDraw = False
160.9970 	EXP 	digit: height = 0.5
160.9970 	EXP 	digit: height = 0.5
160.9970 	EXP 	digit: height = 0.5
160.9970 	EXP 	digit: text = '1'
160.9970 	EXP 	digit: autoDraw = True
161.9967 	EXP 	digit: autoDraw = False
161.9967 	EXP 	text_3: autoDraw = True
162.0944 	EXP 	New trial (rep=2, index=0): None
162.1004 	EXP 	text_3: autoDraw = False
162.1004 	EXP 	digit: height = 0.5
162.1004 	EXP 	digit: height = 0.5
162.1004 	EXP 	digit: height = 0.5
162.1004 	EXP 	digit: text = '6'
162.1004 	EXP 	digit: autoDraw = True
163.0942 	EXP 	digit: autoDraw = False
163.0942 	EXP 	text_3: autoDraw = True
163.1996 	EXP 	text_3: autoDraw = False
163.1996 	EXP 	text_4: autoDraw = True
163.1996 	EXP 	result_box: autoDraw = True
163.1996 	EXP 	text_5: autoDraw = True
163.7702 	DATA 	Keypress: 1
164.3264 	DATA 	Keypress: 3
164.6306 	DATA 	Keypress: 6
164.8333 	DATA 	Keypress: space
164.8380 	EXP 	New trial (rep=3, index=0): None
