12.9341 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [1920, 1080]. Using actual size
81.7908 	EXP 	New trial (rep=2, index=0): None
81.8039 	EXP 	text_3: autoDraw = False
81.8039 	EXP 	text_3: autoDraw = False
81.8039 	EXP 	digit: height = 0.5
81.8039 	EXP 	digit: height = 0.5
81.8039 	EXP 	digit: height = 0.5
81.8039 	EXP 	digit: text = '0'
81.8039 	EXP 	digit: autoDraw = True
82.8033 	EXP 	digit: autoDraw = False
82.8033 	EXP 	digit: autoDraw = False
82.8033 	EXP 	text_3: autoDraw = True
82.9033 	EXP 	text_3: autoDraw = False
82.9033 	EXP 	text_3: autoDraw = False
82.9033 	EXP 	text_4: autoDraw = True
82.9033 	EXP 	result_box: autoDraw = True
82.9033 	EXP 	text_5: autoDraw = True
83.1761 	DATA 	Keypress: 8
83.3589 	DATA 	Keypress: 4
83.5258 	DATA 	Keypress: 0
83.6882 	EXP 	New trial (rep=11, index=0): None
83.6899 	DATA 	Keypress: space
83.7032 	EXP 	text_4: autoDraw = False
83.7032 	EXP 	result_box: autoDraw = False
83.7032 	EXP 	text_5: autoDraw = False
83.7032 	EXP 	text_2: autoDraw = True
84.6881 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
84.6887 	EXP 	New trial (rep=0, index=0): None
84.7028 	EXP 	text_2: autoDraw = False
84.7028 	EXP 	text_2: autoDraw = False
84.7028 	EXP 	digit: height = 0.5
84.7028 	EXP 	digit: height = 0.5
84.7028 	EXP 	digit: height = 0.5
84.7028 	EXP 	digit: text = '3'
84.7028 	EXP 	digit: autoDraw = True
85.7024 	EXP 	digit: autoDraw = False
85.7024 	EXP 	digit: autoDraw = False
85.7024 	EXP 	text_3: autoDraw = True
85.7877 	EXP 	New trial (rep=1, index=0): None
85.8022 	EXP 	text_3: autoDraw = False
85.8022 	EXP 	text_3: autoDraw = False
85.8022 	EXP 	digit: height = 0.5
85.8022 	EXP 	digit: height = 0.5
85.8022 	EXP 	digit: height = 0.5
85.8022 	EXP 	digit: text = '2'
85.8022 	EXP 	digit: autoDraw = True
86.8023 	EXP 	digit: autoDraw = False
86.8023 	EXP 	digit: autoDraw = False
86.8023 	EXP 	text_3: autoDraw = True
86.8867 	EXP 	New trial (rep=2, index=0): None
86.9015 	EXP 	text_3: autoDraw = False
86.9015 	EXP 	text_3: autoDraw = False
86.9015 	EXP 	digit: height = 0.5
86.9015 	EXP 	digit: height = 0.5
86.9015 	EXP 	digit: height = 0.5
86.9015 	EXP 	digit: text = '5'
86.9015 	EXP 	digit: autoDraw = True
87.9015 	EXP 	digit: autoDraw = False
87.9015 	EXP 	digit: autoDraw = False
87.9015 	EXP 	text_3: autoDraw = True
88.0030 	EXP 	text_3: autoDraw = False
88.0030 	EXP 	text_3: autoDraw = False
88.0030 	EXP 	text_4: autoDraw = True
88.0030 	EXP 	result_box: autoDraw = True
88.0030 	EXP 	text_5: autoDraw = True
90.3946 	DATA 	Keypress: 8
91.4774 	DATA 	Keypress: backspace
91.8744 	DATA 	Keypress: 0
92.5381 	DATA 	Keypress: 2
92.8371 	DATA 	Keypress: 5
93.0543 	EXP 	New trial (rep=12, index=0): None
93.0578 	DATA 	Keypress: space
93.0676 	EXP 	text_4: autoDraw = False
93.0676 	EXP 	result_box: autoDraw = False
93.0676 	EXP 	text_5: autoDraw = False
93.0676 	EXP 	text_2: autoDraw = True
94.0521 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
94.0529 	EXP 	New trial (rep=0, index=0): None
94.0775 	EXP 	text_2: autoDraw = False
94.0775 	EXP 	text_2: autoDraw = False
94.0775 	EXP 	digit: height = 0.5
94.0775 	EXP 	digit: height = 0.5
94.0775 	EXP 	digit: height = 0.5
94.0775 	EXP 	digit: text = '4'
94.0775 	EXP 	digit: autoDraw = True
95.0829 	EXP 	digit: autoDraw = False
95.0829 	EXP 	text_3: autoDraw = True
95.1667 	EXP 	New trial (rep=1, index=0): None
95.1829 	EXP 	text_3: autoDraw = False
95.1829 	EXP 	digit: height = 0.5
95.1829 	EXP 	digit: height = 0.5
95.1829 	EXP 	digit: height = 0.5
95.1829 	EXP 	digit: text = '7'
95.1829 	EXP 	digit: autoDraw = True
96.1822 	EXP 	digit: autoDraw = False
96.1822 	EXP 	text_3: autoDraw = True
96.2681 	EXP 	New trial (rep=2, index=0): None
96.2825 	EXP 	text_3: autoDraw = False
96.2825 	EXP 	digit: height = 0.5
96.2825 	EXP 	digit: height = 0.5
96.2825 	EXP 	digit: height = 0.5
96.2825 	EXP 	digit: text = '0'
96.2825 	EXP 	digit: autoDraw = True
97.2819 	EXP 	digit: autoDraw = False
97.2819 	EXP 	text_3: autoDraw = True
97.3820 	EXP 	text_3: autoDraw = False
97.3820 	EXP 	text_4: autoDraw = True
97.3820 	EXP 	result_box: autoDraw = True
97.3820 	EXP 	text_5: autoDraw = True
97.6242 	DATA 	Keypress: 4
97.8241 	DATA 	Keypress: 7
98.1054 	DATA 	Keypress: 0
98.2688 	EXP 	New trial (rep=13, index=0): None
98.2720 	DATA 	Keypress: space
98.2812 	EXP 	text_4: autoDraw = False
98.2812 	EXP 	result_box: autoDraw = False
98.2812 	EXP 	text_5: autoDraw = False
98.2812 	EXP 	text_2: autoDraw = True
99.2669 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
99.2675 	EXP 	New trial (rep=0, index=0): None
99.2813 	EXP 	text_2: autoDraw = False
99.2813 	EXP 	text_2: autoDraw = False
99.2813 	EXP 	digit: text = '0'
99.2813 	EXP 	digit: autoDraw = True
100.2808 	EXP 	digit: autoDraw = False
100.2808 	EXP 	digit: autoDraw = False
100.2808 	EXP 	text_3: autoDraw = True
100.3674 	EXP 	New trial (rep=1, index=0): None
100.3841 	EXP 	text_3: autoDraw = False
100.3841 	EXP 	text_3: autoDraw = False
100.3841 	EXP 	digit: height = 0.5
100.3841 	EXP 	digit: height = 0.5
100.3841 	EXP 	digit: height = 0.5
100.3841 	EXP 	digit: text = '3'
100.3841 	EXP 	digit: autoDraw = True
101.3975 	EXP 	digit: autoDraw = False
101.3975 	EXP 	text_3: autoDraw = True
101.4823 	EXP 	New trial (rep=2, index=0): None
101.4972 	EXP 	text_3: autoDraw = False
101.4972 	EXP 	digit: height = 0.5
101.4972 	EXP 	digit: height = 0.5
101.4972 	EXP 	digit: height = 0.5
101.4972 	EXP 	digit: text = '6'
101.4972 	EXP 	digit: autoDraw = True
102.4973 	EXP 	digit: autoDraw = False
102.4973 	EXP 	text_3: autoDraw = True
102.5966 	EXP 	text_3: autoDraw = False
102.5966 	EXP 	text_4: autoDraw = True
102.5966 	EXP 	result_box: autoDraw = True
102.5966 	EXP 	text_5: autoDraw = True
102.8079 	DATA 	Keypress: 0
103.0730 	DATA 	Keypress: 3
103.6733 	DATA 	Keypress: 6
103.9504 	EXP 	New trial (rep=14, index=0): None
103.9543 	DATA 	Keypress: space
103.9629 	EXP 	text_4: autoDraw = False
103.9629 	EXP 	result_box: autoDraw = False
103.9629 	EXP 	text_5: autoDraw = False
103.9629 	EXP 	text_2: autoDraw = True
104.9488 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
104.9493 	EXP 	New trial (rep=0, index=0): None
104.9632 	EXP 	text_2: autoDraw = False
104.9632 	EXP 	text_2: autoDraw = False
104.9632 	EXP 	digit: height = 0.5
104.9632 	EXP 	digit: height = 0.5
104.9632 	EXP 	digit: height = 0.5
104.9632 	EXP 	digit: text = '2'
104.9632 	EXP 	digit: autoDraw = True
105.9627 	EXP 	digit: autoDraw = False
105.9627 	EXP 	digit: autoDraw = False
105.9627 	EXP 	text_3: autoDraw = True
106.0481 	EXP 	New trial (rep=1, index=0): None
106.0627 	EXP 	text_3: autoDraw = False
106.0627 	EXP 	text_3: autoDraw = False
106.0627 	EXP 	digit: height = 0.5
106.0627 	EXP 	digit: height = 0.5
106.0627 	EXP 	digit: height = 0.5
106.0627 	EXP 	digit: text = '4'
106.0627 	EXP 	digit: autoDraw = True
107.0623 	EXP 	digit: autoDraw = False
107.0623 	EXP 	digit: autoDraw = False
107.0623 	EXP 	text_3: autoDraw = True
107.1483 	EXP 	New trial (rep=2, index=0): None
107.1629 	EXP 	text_3: autoDraw = False
107.1629 	EXP 	text_3: autoDraw = False
107.1629 	EXP 	digit: height = 0.5
107.1629 	EXP 	digit: height = 0.5
107.1629 	EXP 	digit: height = 0.5
107.1629 	EXP 	digit: text = '9'
107.1629 	EXP 	digit: autoDraw = True
108.1621 	EXP 	digit: autoDraw = False
108.1621 	EXP 	digit: autoDraw = False
108.1621 	EXP 	text_3: autoDraw = True
108.2618 	EXP 	text_3: autoDraw = False
108.2618 	EXP 	text_3: autoDraw = False
108.2618 	EXP 	text_4: autoDraw = True
108.2618 	EXP 	result_box: autoDraw = True
108.2618 	EXP 	text_5: autoDraw = True
109.5064 	DATA 	Keypress: 0
109.8922 	DATA 	Keypress: 2
111.0001 	DATA 	Keypress: 3
111.2602 	DATA 	Keypress: 4
111.3688 	DATA 	Keypress: space
111.3774 	EXP 	text_4: autoDraw = False
111.3774 	EXP 	result_box: autoDraw = False
111.3774 	EXP 	text_5: autoDraw = False
111.3774 	EXP 	text_6: autoDraw = True
113.8820 	EXP 	New trial (rep=1, index=0): None
113.8834 	EXP 	Created sequence: sequential, trialTypes=1, nReps=15, seed=None
113.8844 	EXP 	New trial (rep=0, index=0): None
113.8935 	DATA 	Keypress: space
113.9026 	EXP 	text_6: autoDraw = False
113.9026 	EXP 	text_2: autoDraw = True
114.8958 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
114.8969 	EXP 	New trial (rep=0, index=0): None
114.9150 	EXP 	text_2: autoDraw = False
114.9150 	EXP 	digit: height = 0.5
114.9150 	EXP 	digit: height = 0.5
114.9150 	EXP 	digit: height = 0.5
114.9150 	EXP 	digit: text = '2'
114.9150 	EXP 	digit: autoDraw = True
115.9094 	EXP 	digit: autoDraw = False
115.9094 	EXP 	text_3: autoDraw = True
115.9947 	EXP 	New trial (rep=1, index=0): None
116.0098 	EXP 	text_3: autoDraw = False
116.0098 	EXP 	digit: height = 0.5
116.0098 	EXP 	digit: height = 0.5
116.0098 	EXP 	digit: height = 0.5
116.0098 	EXP 	digit: text = '1'
116.0098 	EXP 	digit: autoDraw = True
117.0094 	EXP 	digit: autoDraw = False
117.0094 	EXP 	text_3: autoDraw = True
117.0935 	EXP 	New trial (rep=2, index=0): None
117.1093 	EXP 	text_3: autoDraw = False
117.1093 	EXP 	digit: height = 0.5
117.1093 	EXP 	digit: height = 0.5
117.1093 	EXP 	digit: height = 0.5
117.1093 	EXP 	digit: text = '5'
117.1093 	EXP 	digit: autoDraw = True
118.1090 	EXP 	digit: autoDraw = False
118.1090 	EXP 	text_3: autoDraw = True
118.1925 	EXP 	New trial (rep=3, index=0): None
118.2087 	EXP 	text_3: autoDraw = False
118.2087 	EXP 	digit: height = 0.5
118.2087 	EXP 	digit: height = 0.5
118.2087 	EXP 	digit: height = 0.5
118.2087 	EXP 	digit: text = '6'
118.2087 	EXP 	digit: autoDraw = True
119.2081 	EXP 	digit: autoDraw = False
119.2081 	EXP 	text_3: autoDraw = True
119.2916 	EXP 	New trial (rep=4, index=0): None
119.3084 	EXP 	text_3: autoDraw = False
119.3084 	EXP 	digit: height = 0.5
119.3084 	EXP 	digit: height = 0.5
119.3084 	EXP 	digit: height = 0.5
119.3084 	EXP 	digit: text = '3'
119.3084 	EXP 	digit: autoDraw = True
120.3080 	EXP 	digit: autoDraw = False
120.3080 	EXP 	text_3: autoDraw = True
120.4176 	EXP 	text_3: autoDraw = False
120.4176 	EXP 	text_4: autoDraw = True
120.4176 	EXP 	result_box: autoDraw = True
120.4176 	EXP 	text_5: autoDraw = True
123.8484 	DATA 	Keypress: 2
124.2182 	DATA 	Keypress: 6
124.8070 	DATA 	Keypress: 3
125.5504 	DATA 	Keypress: 1
126.5571 	DATA 	Keypress: 5
126.6394 	DATA 	Keypress: space
126.6498 	EXP 	New trial (rep=1, index=0): None
126.6563 	EXP 	text_4: autoDraw = False
126.6563 	EXP 	result_box: autoDraw = False
126.6563 	EXP 	text_5: autoDraw = False
126.6563 	EXP 	text_2: autoDraw = True
127.6428 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
127.6438 	EXP 	New trial (rep=0, index=0): None
127.6612 	EXP 	text_2: autoDraw = False
127.6612 	EXP 	text_2: autoDraw = False
127.6612 	EXP 	digit: height = 0.5
127.6612 	EXP 	digit: height = 0.5
127.6612 	EXP 	digit: height = 0.5
127.6612 	EXP 	digit: text = '2'
127.6612 	EXP 	digit: autoDraw = True
128.6721 	EXP 	digit: autoDraw = False
128.6721 	EXP 	text_3: autoDraw = True
128.7574 	EXP 	New trial (rep=1, index=0): None
128.7747 	EXP 	text_3: autoDraw = False
128.7747 	EXP 	digit: height = 0.5
128.7747 	EXP 	digit: height = 0.5
128.7747 	EXP 	digit: height = 0.5
128.7747 	EXP 	digit: text = '5'
128.7747 	EXP 	digit: autoDraw = True
129.7718 	EXP 	digit: autoDraw = False
129.7718 	EXP 	text_3: autoDraw = True
129.8566 	EXP 	New trial (rep=2, index=0): None
129.8724 	EXP 	text_3: autoDraw = False
129.8724 	EXP 	digit: height = 0.5
129.8724 	EXP 	digit: height = 0.5
129.8724 	EXP 	digit: height = 0.5
129.8724 	EXP 	digit: text = '1'
129.8724 	EXP 	digit: autoDraw = True
130.8714 	EXP 	digit: autoDraw = False
130.8714 	EXP 	text_3: autoDraw = True
130.9564 	EXP 	New trial (rep=3, index=0): None
130.9713 	EXP 	text_3: autoDraw = False
130.9713 	EXP 	digit: height = 0.5
130.9713 	EXP 	digit: height = 0.5
130.9713 	EXP 	digit: height = 0.5
130.9713 	EXP 	digit: text = '3'
130.9713 	EXP 	digit: autoDraw = True
131.9711 	EXP 	digit: autoDraw = False
131.9711 	EXP 	text_3: autoDraw = True
132.0562 	EXP 	New trial (rep=4, index=0): None
132.0744 	EXP 	text_3: autoDraw = False
132.0744 	EXP 	digit: height = 0.5
132.0744 	EXP 	digit: height = 0.5
132.0744 	EXP 	digit: height = 0.5
132.0744 	EXP 	digit: text = '4'
132.0744 	EXP 	digit: autoDraw = True
133.0713 	EXP 	digit: autoDraw = False
133.0713 	EXP 	text_3: autoDraw = True
133.1880 	EXP 	text_3: autoDraw = False
133.1880 	EXP 	text_4: autoDraw = True
133.1880 	EXP 	result_box: autoDraw = True
133.1880 	EXP 	text_5: autoDraw = True
134.0548 	DATA 	Keypress: 2
134.5019 	DATA 	Keypress: 1
134.9546 	DATA 	Keypress: 3
135.4457 	DATA 	Keypress: 5
136.1660 	DATA 	Keypress: backspace
136.3617 	DATA 	Keypress: backspace
136.5169 	DATA 	Keypress: backspace
137.1690 	DATA 	Keypress: backspace
137.5361 	DATA 	Keypress: 5
137.8495 	DATA 	Keypress: 1
138.1337 	DATA 	Keypress: 3
138.3162 	DATA 	Keypress: 4
138.6405 	EXP 	New trial (rep=2, index=0): None
138.6442 	DATA 	Keypress: space
138.6519 	EXP 	text_4: autoDraw = False
138.6519 	EXP 	result_box: autoDraw = False
138.6519 	EXP 	text_5: autoDraw = False
138.6519 	EXP 	text_2: autoDraw = True
139.6376 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
139.6379 	EXP 	New trial (rep=0, index=0): None
139.6523 	EXP 	text_2: autoDraw = False
139.6523 	EXP 	text_2: autoDraw = False
139.6523 	EXP 	digit: height = 0.5
139.6523 	EXP 	digit: height = 0.5
139.6523 	EXP 	digit: height = 0.5
139.6523 	EXP 	digit: text = '9'
139.6523 	EXP 	digit: autoDraw = True
140.6519 	EXP 	digit: autoDraw = False
140.6519 	EXP 	digit: autoDraw = False
140.6519 	EXP 	text_3: autoDraw = True
140.7358 	EXP 	New trial (rep=1, index=0): None
140.7520 	EXP 	text_3: autoDraw = False
140.7520 	EXP 	text_3: autoDraw = False
140.7520 	EXP 	digit: height = 0.5
140.7520 	EXP 	digit: height = 0.5
140.7520 	EXP 	digit: height = 0.5
140.7520 	EXP 	digit: text = '4'
140.7520 	EXP 	digit: autoDraw = True
141.7513 	EXP 	digit: autoDraw = False
141.7513 	EXP 	digit: autoDraw = False
141.7513 	EXP 	text_3: autoDraw = True
141.8381 	EXP 	New trial (rep=2, index=0): None
141.8550 	EXP 	text_3: autoDraw = False
141.8550 	EXP 	text_3: autoDraw = False
141.8550 	EXP 	digit: height = 0.5
141.8550 	EXP 	digit: height = 0.5
141.8550 	EXP 	digit: height = 0.5
141.8550 	EXP 	digit: text = '2'
141.8550 	EXP 	digit: autoDraw = True
142.8673 	EXP 	digit: autoDraw = False
142.8673 	EXP 	text_3: autoDraw = True
142.9518 	EXP 	New trial (rep=3, index=0): None
142.9677 	EXP 	text_3: autoDraw = False
142.9677 	EXP 	digit: height = 0.5
142.9677 	EXP 	digit: height = 0.5
142.9677 	EXP 	digit: height = 0.5
142.9677 	EXP 	digit: text = '0'
142.9677 	EXP 	digit: autoDraw = True
143.9678 	EXP 	digit: autoDraw = False
143.9678 	EXP 	text_3: autoDraw = True
144.0520 	EXP 	New trial (rep=4, index=0): None
144.0677 	EXP 	text_3: autoDraw = False
144.0677 	EXP 	digit: height = 0.5
144.0677 	EXP 	digit: height = 0.5
144.0677 	EXP 	digit: height = 0.5
144.0677 	EXP 	digit: text = '1'
144.0677 	EXP 	digit: autoDraw = True
145.0670 	EXP 	digit: autoDraw = False
145.0670 	EXP 	text_3: autoDraw = True
145.1728 	EXP 	text_3: autoDraw = False
145.1728 	EXP 	text_4: autoDraw = True
145.1728 	EXP 	result_box: autoDraw = True
145.1728 	EXP 	text_5: autoDraw = True
145.7083 	DATA 	Keypress: 9
147.6546 	DATA 	Keypress: 4
148.7744 	DATA 	Keypress: 2
148.9561 	DATA 	Keypress: 0
149.1388 	DATA 	Keypress: 1
149.4442 	DATA 	Keypress: space
149.4529 	EXP 	New trial (rep=3, index=0): None
149.4654 	EXP 	text_4: autoDraw = False
149.4654 	EXP 	result_box: autoDraw = False
149.4654 	EXP 	text_5: autoDraw = False
149.4654 	EXP 	text_2: autoDraw = True
150.4512 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
150.4519 	EXP 	New trial (rep=0, index=0): None
150.4649 	EXP 	text_2: autoDraw = False
150.4649 	EXP 	text_2: autoDraw = False
150.4649 	EXP 	digit: height = 0.5
150.4649 	EXP 	digit: height = 0.5
150.4649 	EXP 	digit: height = 0.5
150.4649 	EXP 	digit: text = '0'
150.4649 	EXP 	digit: autoDraw = True
151.4651 	EXP 	digit: autoDraw = False
151.4651 	EXP 	digit: autoDraw = False
151.4651 	EXP 	text_3: autoDraw = True
151.5506 	EXP 	New trial (rep=1, index=0): None
151.5652 	EXP 	text_3: autoDraw = False
151.5652 	EXP 	text_3: autoDraw = False
151.5652 	EXP 	digit: height = 0.5
151.5652 	EXP 	digit: height = 0.5
151.5652 	EXP 	digit: height = 0.5
151.5652 	EXP 	digit: text = '5'
151.5652 	EXP 	digit: autoDraw = True
152.5648 	EXP 	digit: autoDraw = False
152.5648 	EXP 	digit: autoDraw = False
152.5648 	EXP 	text_3: autoDraw = True
152.6498 	EXP 	New trial (rep=2, index=0): None
152.6648 	EXP 	text_3: autoDraw = False
152.6648 	EXP 	text_3: autoDraw = False
152.6648 	EXP 	digit: height = 0.5
152.6648 	EXP 	digit: height = 0.5
152.6648 	EXP 	digit: height = 0.5
152.6648 	EXP 	digit: text = '9'
152.6648 	EXP 	digit: autoDraw = True
153.6640 	EXP 	digit: autoDraw = False
153.6640 	EXP 	digit: autoDraw = False
153.6640 	EXP 	text_3: autoDraw = True
153.7489 	EXP 	New trial (rep=3, index=0): None
153.7642 	EXP 	text_3: autoDraw = False
153.7642 	EXP 	text_3: autoDraw = False
153.7642 	EXP 	digit: height = 0.5
153.7642 	EXP 	digit: height = 0.5
153.7642 	EXP 	digit: height = 0.5
153.7642 	EXP 	digit: text = '6'
153.7642 	EXP 	digit: autoDraw = True
154.7641 	EXP 	digit: autoDraw = False
154.7641 	EXP 	digit: autoDraw = False
154.7641 	EXP 	text_3: autoDraw = True
154.8498 	EXP 	New trial (rep=4, index=0): None
154.8641 	EXP 	text_3: autoDraw = False
154.8641 	EXP 	text_3: autoDraw = False
154.8641 	EXP 	digit: height = 0.5
154.8641 	EXP 	digit: height = 0.5
154.8641 	EXP 	digit: height = 0.5
154.8641 	EXP 	digit: text = '1'
154.8641 	EXP 	digit: autoDraw = True
155.8633 	EXP 	digit: autoDraw = False
155.8633 	EXP 	digit: autoDraw = False
155.8633 	EXP 	text_3: autoDraw = True
155.9635 	EXP 	text_3: autoDraw = False
155.9635 	EXP 	text_3: autoDraw = False
155.9635 	EXP 	text_4: autoDraw = True
155.9635 	EXP 	result_box: autoDraw = True
155.9635 	EXP 	text_5: autoDraw = True
157.7557 	DATA 	Keypress: 0
158.1717 	DATA 	Keypress: 5
158.3198 	DATA 	Keypress: 9
159.3035 	DATA 	Keypress: 6
159.5952 	DATA 	Keypress: 1
159.7598 	DATA 	Keypress: space
159.7681 	EXP 	New trial (rep=4, index=0): None
159.7786 	EXP 	text_4: autoDraw = False
159.7786 	EXP 	result_box: autoDraw = False
159.7786 	EXP 	text_5: autoDraw = False
159.7786 	EXP 	text_2: autoDraw = True
160.7673 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
160.7684 	EXP 	New trial (rep=0, index=0): None
160.7832 	EXP 	text_2: autoDraw = False
160.7832 	EXP 	text_2: autoDraw = False
160.7832 	EXP 	digit: height = 0.5
160.7832 	EXP 	digit: height = 0.5
160.7832 	EXP 	digit: height = 0.5
160.7832 	EXP 	digit: text = '5'
160.7832 	EXP 	digit: autoDraw = True
161.7953 	EXP 	digit: autoDraw = False
161.7953 	EXP 	text_3: autoDraw = True
161.8802 	EXP 	New trial (rep=1, index=0): None
161.8984 	EXP 	text_3: autoDraw = False
161.8984 	EXP 	digit: height = 0.5
161.8984 	EXP 	digit: height = 0.5
161.8984 	EXP 	digit: height = 0.5
161.8984 	EXP 	digit: text = '1'
161.8984 	EXP 	digit: autoDraw = True
162.8950 	EXP 	digit: autoDraw = False
162.8950 	EXP 	text_3: autoDraw = True
162.9796 	EXP 	New trial (rep=2, index=0): None
162.9952 	EXP 	text_3: autoDraw = False
162.9952 	EXP 	digit: height = 0.5
162.9952 	EXP 	digit: height = 0.5
162.9952 	EXP 	digit: height = 0.5
162.9952 	EXP 	digit: text = '7'
162.9952 	EXP 	digit: autoDraw = True
163.9954 	EXP 	digit: autoDraw = False
163.9954 	EXP 	text_3: autoDraw = True
164.0784 	EXP 	New trial (rep=3, index=0): None
164.0940 	EXP 	text_3: autoDraw = False
164.0940 	EXP 	digit: height = 0.5
164.0940 	EXP 	digit: height = 0.5
164.0940 	EXP 	digit: height = 0.5
164.0940 	EXP 	digit: text = '3'
164.0940 	EXP 	digit: autoDraw = True
165.0941 	EXP 	digit: autoDraw = False
165.0941 	EXP 	text_3: autoDraw = True
165.1779 	EXP 	New trial (rep=4, index=0): None
165.1942 	EXP 	text_3: autoDraw = False
165.1942 	EXP 	digit: height = 0.5
165.1942 	EXP 	digit: height = 0.5
165.1942 	EXP 	digit: height = 0.5
165.1942 	EXP 	digit: text = '2'
165.1942 	EXP 	digit: autoDraw = True
166.1938 	EXP 	digit: autoDraw = False
166.1938 	EXP 	text_3: autoDraw = True
166.2931 	EXP 	text_3: autoDraw = False
166.2931 	EXP 	text_4: autoDraw = True
166.2931 	EXP 	result_box: autoDraw = True
166.2931 	EXP 	text_5: autoDraw = True
168.2179 	DATA 	Keypress: 5
171.6332 	DATA 	Keypress: 7
172.2132 	DATA 	Keypress: backspace
172.4319 	DATA 	Keypress: 1
172.9972 	DATA 	Keypress: 7
173.3788 	DATA 	Keypress: 3
173.7054 	DATA 	Keypress: 2
174.1281 	EXP 	New trial (rep=5, index=0): None
174.1299 	DATA 	Keypress: space
174.1412 	EXP 	text_4: autoDraw = False
174.1412 	EXP 	result_box: autoDraw = False
174.1412 	EXP 	text_5: autoDraw = False
174.1412 	EXP 	text_2: autoDraw = True
175.1283 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
175.1291 	EXP 	New trial (rep=0, index=0): None
175.1410 	EXP 	text_2: autoDraw = False
175.1410 	EXP 	text_2: autoDraw = False
175.1410 	EXP 	digit: height = 0.5
175.1410 	EXP 	digit: height = 0.5
175.1410 	EXP 	digit: height = 0.5
175.1410 	EXP 	digit: text = '1'
175.1410 	EXP 	digit: autoDraw = True
176.1403 	EXP 	digit: autoDraw = False
176.1403 	EXP 	digit: autoDraw = False
176.1403 	EXP 	text_3: autoDraw = True
176.2258 	EXP 	New trial (rep=1, index=0): None
176.2419 	EXP 	text_3: autoDraw = False
176.2419 	EXP 	text_3: autoDraw = False
176.2419 	EXP 	digit: height = 0.5
176.2419 	EXP 	digit: height = 0.5
176.2419 	EXP 	digit: height = 0.5
176.2419 	EXP 	digit: text = '9'
176.2419 	EXP 	digit: autoDraw = True
177.2568 	EXP 	digit: autoDraw = False
177.2568 	EXP 	text_3: autoDraw = True
177.3425 	EXP 	New trial (rep=2, index=0): None
177.3591 	EXP 	text_3: autoDraw = False
177.3591 	EXP 	digit: height = 0.5
177.3591 	EXP 	digit: height = 0.5
177.3591 	EXP 	digit: height = 0.5
177.3591 	EXP 	digit: text = '5'
177.3591 	EXP 	digit: autoDraw = True
178.3563 	EXP 	digit: autoDraw = False
178.3563 	EXP 	text_3: autoDraw = True
178.4415 	EXP 	New trial (rep=3, index=0): None
178.4561 	EXP 	text_3: autoDraw = False
178.4561 	EXP 	digit: height = 0.5
178.4561 	EXP 	digit: height = 0.5
178.4561 	EXP 	digit: height = 0.5
178.4561 	EXP 	digit: text = '8'
178.4561 	EXP 	digit: autoDraw = True
179.4562 	EXP 	digit: autoDraw = False
179.4562 	EXP 	text_3: autoDraw = True
179.5401 	EXP 	New trial (rep=4, index=0): None
179.5563 	EXP 	text_3: autoDraw = False
179.5563 	EXP 	digit: height = 0.5
179.5563 	EXP 	digit: height = 0.5
179.5563 	EXP 	digit: height = 0.5
179.5563 	EXP 	digit: text = '0'
179.5563 	EXP 	digit: autoDraw = True
180.5555 	EXP 	digit: autoDraw = False
180.5555 	EXP 	text_3: autoDraw = True
180.6614 	EXP 	text_3: autoDraw = False
180.6614 	EXP 	text_4: autoDraw = True
180.6614 	EXP 	result_box: autoDraw = True
180.6614 	EXP 	text_5: autoDraw = True
181.9981 	DATA 	Keypress: 1
182.2976 	DATA 	Keypress: 9
182.9606 	DATA 	Keypress: 5
183.2805 	DATA 	Keypress: 8
183.8442 	DATA 	Keypress: 0
184.9850 	DATA 	Keypress: backspace
185.1843 	DATA 	Keypress: backspace
186.8534 	DATA 	Keypress: 8
187.1027 	DATA 	Keypress: 0
187.3834 	DATA 	Keypress: space
187.3971 	EXP 	New trial (rep=6, index=0): None
187.4036 	EXP 	text_4: autoDraw = False
187.4036 	EXP 	result_box: autoDraw = False
187.4036 	EXP 	text_5: autoDraw = False
187.4036 	EXP 	text_2: autoDraw = True
188.3875 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
188.3877 	EXP 	New trial (rep=0, index=0): None
188.4032 	EXP 	text_2: autoDraw = False
188.4032 	EXP 	text_2: autoDraw = False
188.4032 	EXP 	digit: height = 0.5
188.4032 	EXP 	digit: height = 0.5
188.4032 	EXP 	digit: height = 0.5
188.4032 	EXP 	digit: text = '4'
188.4032 	EXP 	digit: autoDraw = True
189.4031 	EXP 	digit: autoDraw = False
189.4031 	EXP 	digit: autoDraw = False
189.4031 	EXP 	text_3: autoDraw = True
