30.7341 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [1920, 1080]. Using actual size
67.9342 	EXP 	text_3: autoDraw = True
68.0321 	EXP 	New trial (rep=3, index=0): None
68.0385 	EXP 	text_3: autoDraw = False
68.0385 	EXP 	digit: height = 0.5
68.0385 	EXP 	digit: height = 0.5
68.0385 	EXP 	digit: height = 0.5
68.0385 	EXP 	digit: text = '4'
68.0385 	EXP 	digit: autoDraw = True
69.0386 	EXP 	digit: autoDraw = False
69.0386 	EXP 	text_3: autoDraw = True
69.1289 	EXP 	New trial (rep=4, index=0): None
69.1355 	EXP 	text_3: autoDraw = False
69.1355 	EXP 	digit: height = 0.5
69.1355 	EXP 	digit: height = 0.5
69.1355 	EXP 	digit: height = 0.5
69.1355 	EXP 	digit: text = '8'
69.1355 	EXP 	digit: autoDraw = True
70.1356 	EXP 	digit: autoDraw = False
70.1356 	EXP 	text_3: autoDraw = True
70.2456 	EXP 	text_3: autoDraw = False
70.2456 	EXP 	text_4: autoDraw = True
70.2456 	EXP 	result_box: autoDraw = True
70.2456 	EXP 	text_5: autoDraw = True
71.7436 	DATA 	Keypress: 5
71.9576 	DATA 	Keypress: 0
72.1471 	DATA 	Keypress: 8
73.4204 	DATA 	Keypress: 4
73.5280 	DATA 	Keypress: 8
73.9003 	DATA 	Keypress: 2
74.1931 	DATA 	Keypress: 3
74.3604 	DATA 	Keypress: space
74.3655 	EXP 	New trial (rep=8, index=0): None
74.3711 	EXP 	text_4: autoDraw = False
74.3711 	EXP 	result_box: autoDraw = False
74.3711 	EXP 	text_5: autoDraw = False
74.3711 	EXP 	text_2: autoDraw = True
75.3674 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
75.3677 	EXP 	New trial (rep=0, index=0): None
75.3762 	EXP 	text_2: autoDraw = False
75.3762 	EXP 	text_2: autoDraw = False
75.3762 	EXP 	digit: height = 0.5
75.3762 	EXP 	digit: height = 0.5
75.3762 	EXP 	digit: height = 0.5
75.3762 	EXP 	digit: text = '7'
75.3762 	EXP 	digit: autoDraw = True
76.3782 	EXP 	digit: autoDraw = False
76.3782 	EXP 	text_3: autoDraw = True
76.4710 	EXP 	New trial (rep=1, index=0): None
76.4794 	EXP 	text_3: autoDraw = False
76.4794 	EXP 	digit: height = 0.5
76.4794 	EXP 	digit: height = 0.5
76.4794 	EXP 	digit: height = 0.5
76.4794 	EXP 	digit: text = '2'
76.4794 	EXP 	digit: autoDraw = True
77.4758 	EXP 	digit: autoDraw = False
77.4758 	EXP 	text_3: autoDraw = True
77.5671 	EXP 	New trial (rep=2, index=0): None
77.5744 	EXP 	text_3: autoDraw = False
77.5744 	EXP 	digit: height = 0.5
77.5744 	EXP 	digit: height = 0.5
77.5744 	EXP 	digit: height = 0.5
77.5744 	EXP 	digit: text = '4'
77.5744 	EXP 	digit: autoDraw = True
78.5730 	EXP 	digit: autoDraw = False
78.5730 	EXP 	text_3: autoDraw = True
78.6717 	EXP 	New trial (rep=3, index=0): None
78.6776 	EXP 	text_3: autoDraw = False
78.6776 	EXP 	digit: height = 0.5
78.6776 	EXP 	digit: height = 0.5
78.6776 	EXP 	digit: height = 0.5
78.6776 	EXP 	digit: text = '1'
78.6776 	EXP 	digit: autoDraw = True
79.6774 	EXP 	digit: autoDraw = False
79.6774 	EXP 	text_3: autoDraw = True
79.7674 	EXP 	New trial (rep=4, index=0): None
79.7742 	EXP 	text_3: autoDraw = False
79.7742 	EXP 	digit: height = 0.5
79.7742 	EXP 	digit: height = 0.5
79.7742 	EXP 	digit: height = 0.5
79.7742 	EXP 	digit: text = '8'
79.7742 	EXP 	digit: autoDraw = True
80.7741 	EXP 	digit: autoDraw = False
80.7741 	EXP 	text_3: autoDraw = True
80.8979 	EXP 	text_3: autoDraw = False
80.8979 	EXP 	text_4: autoDraw = True
80.8979 	EXP 	result_box: autoDraw = True
80.8979 	EXP 	text_5: autoDraw = True
82.0517 	DATA 	Keypress: 3
82.3034 	DATA 	Keypress: 2
82.6175 	DATA 	Keypress: 4
82.9711 	DATA 	Keypress: 5
83.2168 	DATA 	Keypress: 4
83.5876 	DATA 	Keypress: 8
84.0774 	DATA 	Keypress: 3
84.3926 	EXP 	New trial (rep=9, index=0): None
84.3937 	DATA 	Keypress: space
84.3984 	EXP 	text_4: autoDraw = False
84.3984 	EXP 	result_box: autoDraw = False
84.3984 	EXP 	text_5: autoDraw = False
84.3984 	EXP 	text_2: autoDraw = True
85.3941 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
85.3951 	EXP 	New trial (rep=0, index=0): None
85.4028 	EXP 	text_2: autoDraw = False
85.4028 	EXP 	digit: text = '8'
85.4028 	EXP 	digit: autoDraw = True
86.4062 	EXP 	digit: autoDraw = False
86.4062 	EXP 	text_3: autoDraw = True
86.4977 	EXP 	New trial (rep=1, index=0): None
86.5085 	EXP 	text_3: autoDraw = False
86.5085 	EXP 	digit: height = 0.5
86.5085 	EXP 	digit: height = 0.5
86.5085 	EXP 	digit: height = 0.5
86.5085 	EXP 	digit: text = '3'
86.5085 	EXP 	digit: autoDraw = True
87.5045 	EXP 	digit: autoDraw = False
87.5045 	EXP 	text_3: autoDraw = True
87.5940 	EXP 	New trial (rep=2, index=0): None
87.6013 	EXP 	text_3: autoDraw = False
87.6013 	EXP 	digit: height = 0.5
87.6013 	EXP 	digit: height = 0.5
87.6013 	EXP 	digit: height = 0.5
87.6013 	EXP 	digit: text = '9'
87.6013 	EXP 	digit: autoDraw = True
88.6010 	EXP 	digit: autoDraw = False
88.6010 	EXP 	text_3: autoDraw = True
88.6991 	EXP 	New trial (rep=3, index=0): None
88.7085 	EXP 	text_3: autoDraw = False
88.7085 	EXP 	digit: height = 0.5
88.7085 	EXP 	digit: height = 0.5
88.7085 	EXP 	digit: height = 0.5
88.7085 	EXP 	digit: text = '7'
88.7085 	EXP 	digit: autoDraw = True
89.7045 	EXP 	digit: autoDraw = False
89.7045 	EXP 	text_3: autoDraw = True
89.7957 	EXP 	New trial (rep=4, index=0): None
89.8015 	EXP 	text_3: autoDraw = False
89.8015 	EXP 	digit: height = 0.5
89.8015 	EXP 	digit: height = 0.5
89.8015 	EXP 	digit: height = 0.5
89.8015 	EXP 	digit: text = '0'
89.8015 	EXP 	digit: autoDraw = True
90.8018 	EXP 	digit: autoDraw = False
90.8018 	EXP 	text_3: autoDraw = True
90.9059 	EXP 	text_3: autoDraw = False
90.9059 	EXP 	text_4: autoDraw = True
90.9059 	EXP 	result_box: autoDraw = True
90.9059 	EXP 	text_5: autoDraw = True
91.6596 	DATA 	Keypress: 8
91.8535 	DATA 	Keypress: 3
92.1530 	DATA 	Keypress: 9
92.5770 	DATA 	Keypress: 7
92.9721 	DATA 	Keypress: 0
93.3024 	EXP 	New trial (rep=10, index=0): None
93.3034 	DATA 	Keypress: space
93.3081 	EXP 	text_4: autoDraw = False
93.3081 	EXP 	result_box: autoDraw = False
93.3081 	EXP 	text_5: autoDraw = False
93.3081 	EXP 	text_2: autoDraw = True
94.3024 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
94.3026 	EXP 	New trial (rep=0, index=0): None
94.3081 	EXP 	text_2: autoDraw = False
94.3081 	EXP 	text_2: autoDraw = False
94.3081 	EXP 	digit: height = 0.5
94.3081 	EXP 	digit: height = 0.5
94.3081 	EXP 	digit: height = 0.5
94.3081 	EXP 	digit: text = '8'
94.3081 	EXP 	digit: autoDraw = True
95.3087 	EXP 	digit: autoDraw = False
95.3087 	EXP 	digit: autoDraw = False
95.3087 	EXP 	text_3: autoDraw = True
95.4066 	EXP 	New trial (rep=1, index=0): None
95.4199 	EXP 	text_3: autoDraw = False
95.4199 	EXP 	digit: height = 0.5
95.4199 	EXP 	digit: height = 0.5
95.4199 	EXP 	digit: height = 0.5
95.4199 	EXP 	digit: text = '7'
95.4199 	EXP 	digit: autoDraw = True
96.4127 	EXP 	digit: autoDraw = False
96.4127 	EXP 	text_3: autoDraw = True
96.5035 	EXP 	New trial (rep=2, index=0): None
96.5098 	EXP 	text_3: autoDraw = False
96.5098 	EXP 	digit: height = 0.5
96.5098 	EXP 	digit: height = 0.5
96.5098 	EXP 	digit: height = 0.5
96.5098 	EXP 	digit: text = '0'
96.5098 	EXP 	digit: autoDraw = True
97.5095 	EXP 	digit: autoDraw = False
97.5095 	EXP 	text_3: autoDraw = True
97.6070 	EXP 	New trial (rep=3, index=0): None
97.6140 	EXP 	text_3: autoDraw = False
97.6140 	EXP 	digit: height = 0.5
97.6140 	EXP 	digit: height = 0.5
97.6140 	EXP 	digit: height = 0.5
97.6140 	EXP 	digit: text = '3'
97.6140 	EXP 	digit: autoDraw = True
98.6135 	EXP 	digit: autoDraw = False
98.6135 	EXP 	text_3: autoDraw = True
98.7048 	EXP 	New trial (rep=4, index=0): None
98.7112 	EXP 	text_3: autoDraw = False
98.7112 	EXP 	digit: height = 0.5
98.7112 	EXP 	digit: height = 0.5
98.7112 	EXP 	digit: height = 0.5
98.7112 	EXP 	digit: text = '1'
98.7112 	EXP 	digit: autoDraw = True
99.7113 	EXP 	digit: autoDraw = False
99.7113 	EXP 	text_3: autoDraw = True
99.8151 	EXP 	text_3: autoDraw = False
99.8151 	EXP 	text_4: autoDraw = True
99.8151 	EXP 	result_box: autoDraw = True
99.8151 	EXP 	text_5: autoDraw = True
100.1891 	DATA 	Keypress: 8
100.4494 	DATA 	Keypress: 7
101.1661 	DATA 	Keypress: 0
101.6659 	DATA 	Keypress: 3
101.8936 	DATA 	Keypress: 1
102.2420 	EXP 	New trial (rep=11, index=0): None
102.2432 	DATA 	Keypress: space
102.2460 	EXP 	text_4: autoDraw = False
102.2460 	EXP 	result_box: autoDraw = False
102.2460 	EXP 	text_5: autoDraw = False
102.2460 	EXP 	text_2: autoDraw = True
103.2399 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
103.2403 	EXP 	New trial (rep=0, index=0): None
103.2460 	EXP 	text_2: autoDraw = False
103.2460 	EXP 	text_2: autoDraw = False
103.2460 	EXP 	digit: height = 0.5
103.2460 	EXP 	digit: height = 0.5
103.2460 	EXP 	digit: height = 0.5
103.2460 	EXP 	digit: text = '5'
103.2460 	EXP 	digit: autoDraw = True
104.2463 	EXP 	digit: autoDraw = False
104.2463 	EXP 	digit: autoDraw = False
104.2463 	EXP 	text_3: autoDraw = True
104.3436 	EXP 	New trial (rep=1, index=0): None
104.3497 	EXP 	text_3: autoDraw = False
104.3497 	EXP 	digit: height = 0.5
104.3497 	EXP 	digit: height = 0.5
104.3497 	EXP 	digit: height = 0.5
104.3497 	EXP 	digit: text = '9'
104.3497 	EXP 	digit: autoDraw = True
105.3502 	EXP 	digit: autoDraw = False
105.3502 	EXP 	text_3: autoDraw = True
105.4492 	EXP 	New trial (rep=2, index=0): None
105.4582 	EXP 	text_3: autoDraw = False
105.4582 	EXP 	digit: height = 0.5
105.4582 	EXP 	digit: height = 0.5
105.4582 	EXP 	digit: height = 0.5
105.4582 	EXP 	digit: text = '8'
105.4582 	EXP 	digit: autoDraw = True
106.4543 	EXP 	digit: autoDraw = False
106.4543 	EXP 	text_3: autoDraw = True
106.5458 	EXP 	New trial (rep=3, index=0): None
106.5534 	EXP 	text_3: autoDraw = False
106.5534 	EXP 	digit: height = 0.5
106.5534 	EXP 	digit: height = 0.5
106.5534 	EXP 	digit: height = 0.5
106.5534 	EXP 	digit: text = '3'
106.5534 	EXP 	digit: autoDraw = True
107.5514 	EXP 	digit: autoDraw = False
107.5514 	EXP 	text_3: autoDraw = True
107.6500 	EXP 	New trial (rep=4, index=0): None
107.6568 	EXP 	text_3: autoDraw = False
107.6568 	EXP 	digit: height = 0.5
107.6568 	EXP 	digit: height = 0.5
107.6568 	EXP 	digit: height = 0.5
107.6568 	EXP 	digit: text = '0'
107.6568 	EXP 	digit: autoDraw = True
108.6488 	EXP 	digit: autoDraw = False
108.6488 	EXP 	text_3: autoDraw = True
108.7576 	EXP 	text_3: autoDraw = False
108.7576 	EXP 	text_4: autoDraw = True
108.7576 	EXP 	result_box: autoDraw = True
108.7576 	EXP 	text_5: autoDraw = True
113.8012 	DATA 	Keypress: 5
114.1783 	DATA 	Keypress: 3
114.3646 	DATA 	Keypress: 4
114.8799 	DATA 	Keypress: 2
115.0345 	DATA 	Keypress: 1
115.3163 	DATA 	Keypress: space
115.3233 	EXP 	New trial (rep=12, index=0): None
115.3259 	EXP 	text_4: autoDraw = False
115.3259 	EXP 	result_box: autoDraw = False
115.3259 	EXP 	text_5: autoDraw = False
115.3259 	EXP 	text_2: autoDraw = True
116.3244 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
116.3247 	EXP 	New trial (rep=0, index=0): None
116.3295 	EXP 	text_2: autoDraw = False
116.3295 	EXP 	text_2: autoDraw = False
116.3295 	EXP 	digit: text = '0'
116.3295 	EXP 	digit: autoDraw = True
117.3289 	EXP 	digit: autoDraw = False
117.3289 	EXP 	digit: autoDraw = False
117.3289 	EXP 	text_3: autoDraw = True
117.4270 	EXP 	New trial (rep=1, index=0): None
117.4340 	EXP 	text_3: autoDraw = False
117.4340 	EXP 	digit: height = 0.5
117.4340 	EXP 	digit: height = 0.5
117.4340 	EXP 	digit: height = 0.5
117.4340 	EXP 	digit: text = '4'
117.4340 	EXP 	digit: autoDraw = True
118.4328 	EXP 	digit: autoDraw = False
118.4328 	EXP 	text_3: autoDraw = True
118.5244 	EXP 	New trial (rep=2, index=0): None
118.5355 	EXP 	text_3: autoDraw = False
118.5355 	EXP 	digit: height = 0.5
118.5355 	EXP 	digit: height = 0.5
118.5355 	EXP 	digit: height = 0.5
118.5355 	EXP 	digit: text = '2'
118.5355 	EXP 	digit: autoDraw = True
119.5298 	EXP 	digit: autoDraw = False
119.5298 	EXP 	text_3: autoDraw = True
119.6295 	EXP 	New trial (rep=3, index=0): None
119.6419 	EXP 	text_3: autoDraw = False
119.6419 	EXP 	digit: height = 0.5
119.6419 	EXP 	digit: height = 0.5
119.6419 	EXP 	digit: height = 0.5
119.6419 	EXP 	digit: text = '7'
119.6419 	EXP 	digit: autoDraw = True
120.6347 	EXP 	digit: autoDraw = False
120.6347 	EXP 	text_3: autoDraw = True
120.7259 	EXP 	New trial (rep=4, index=0): None
120.7384 	EXP 	text_3: autoDraw = False
120.7384 	EXP 	digit: height = 0.5
120.7384 	EXP 	digit: height = 0.5
120.7384 	EXP 	digit: height = 0.5
120.7384 	EXP 	digit: text = '3'
120.7384 	EXP 	digit: autoDraw = True
121.7315 	EXP 	digit: autoDraw = False
121.7315 	EXP 	text_3: autoDraw = True
121.8503 	EXP 	text_3: autoDraw = False
121.8503 	EXP 	text_4: autoDraw = True
121.8503 	EXP 	result_box: autoDraw = True
121.8503 	EXP 	text_5: autoDraw = True
122.4833 	DATA 	Keypress: 5
122.7711 	DATA 	Keypress: 4
123.0347 	DATA 	Keypress: 2
123.2209 	DATA 	Keypress: 3
123.4494 	DATA 	Keypress: 1
123.7465 	EXP 	New trial (rep=13, index=0): None
123.7477 	DATA 	Keypress: space
123.7524 	EXP 	text_4: autoDraw = False
123.7524 	EXP 	result_box: autoDraw = False
123.7524 	EXP 	text_5: autoDraw = False
123.7524 	EXP 	text_2: autoDraw = True
124.7465 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
124.7468 	EXP 	New trial (rep=0, index=0): None
124.7587 	EXP 	text_2: autoDraw = False
124.7587 	EXP 	text_2: autoDraw = False
124.7587 	EXP 	digit: height = 0.5
124.7587 	EXP 	digit: height = 0.5
124.7587 	EXP 	digit: height = 0.5
124.7587 	EXP 	digit: text = '8'
124.7587 	EXP 	digit: autoDraw = True
125.7593 	EXP 	digit: autoDraw = False
125.7593 	EXP 	text_3: autoDraw = True
125.8502 	EXP 	New trial (rep=1, index=0): None
125.8569 	EXP 	text_3: autoDraw = False
125.8569 	EXP 	digit: height = 0.5
125.8569 	EXP 	digit: height = 0.5
125.8569 	EXP 	digit: height = 0.5
125.8569 	EXP 	digit: text = '9'
125.8569 	EXP 	digit: autoDraw = True
126.8565 	EXP 	digit: autoDraw = False
126.8565 	EXP 	text_3: autoDraw = True
126.9473 	EXP 	New trial (rep=2, index=0): None
126.9545 	EXP 	text_3: autoDraw = False
126.9545 	EXP 	digit: height = 0.5
126.9545 	EXP 	digit: height = 0.5
126.9545 	EXP 	digit: height = 0.5
126.9545 	EXP 	digit: text = '6'
126.9545 	EXP 	digit: autoDraw = True
127.9537 	EXP 	digit: autoDraw = False
127.9537 	EXP 	text_3: autoDraw = True
128.0519 	EXP 	New trial (rep=3, index=0): None
128.0581 	EXP 	text_3: autoDraw = False
128.0581 	EXP 	digit: height = 0.5
128.0581 	EXP 	digit: height = 0.5
128.0581 	EXP 	digit: height = 0.5
128.0581 	EXP 	digit: text = '0'
128.0581 	EXP 	digit: autoDraw = True
129.0583 	EXP 	digit: autoDraw = False
129.0583 	EXP 	text_3: autoDraw = True
129.1489 	EXP 	New trial (rep=4, index=0): None
129.1551 	EXP 	text_3: autoDraw = False
129.1551 	EXP 	digit: height = 0.5
129.1551 	EXP 	digit: height = 0.5
129.1551 	EXP 	digit: height = 0.5
129.1551 	EXP 	digit: text = '2'
129.1551 	EXP 	digit: autoDraw = True
130.1548 	EXP 	digit: autoDraw = False
130.1548 	EXP 	text_3: autoDraw = True
130.2587 	EXP 	text_3: autoDraw = False
130.2587 	EXP 	text_4: autoDraw = True
130.2587 	EXP 	result_box: autoDraw = True
130.2587 	EXP 	text_5: autoDraw = True
130.7335 	DATA 	Keypress: 8
130.9369 	DATA 	Keypress: 7
131.5404 	DATA 	Keypress: 9
132.1176 	DATA 	Keypress: 2
132.5890 	DATA 	Keypress: 6
132.9492 	DATA 	Keypress: 1
133.3124 	DATA 	Keypress: space
133.3153 	EXP 	New trial (rep=14, index=0): None
133.3214 	EXP 	text_4: autoDraw = False
133.3214 	EXP 	result_box: autoDraw = False
133.3214 	EXP 	text_5: autoDraw = False
133.3214 	EXP 	text_2: autoDraw = True
134.3157 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
134.3160 	EXP 	New trial (rep=0, index=0): None
134.3216 	EXP 	text_2: autoDraw = False
134.3216 	EXP 	text_2: autoDraw = False
134.3216 	EXP 	digit: height = 0.5
134.3216 	EXP 	digit: height = 0.5
134.3216 	EXP 	digit: height = 0.5
134.3216 	EXP 	digit: text = '0'
134.3216 	EXP 	digit: autoDraw = True
135.3213 	EXP 	digit: autoDraw = False
135.3213 	EXP 	digit: autoDraw = False
135.3213 	EXP 	text_3: autoDraw = True
135.4189 	EXP 	New trial (rep=1, index=0): None
135.4255 	EXP 	text_3: autoDraw = False
135.4255 	EXP 	digit: height = 0.5
135.4255 	EXP 	digit: height = 0.5
135.4255 	EXP 	digit: height = 0.5
135.4255 	EXP 	digit: text = '8'
135.4255 	EXP 	digit: autoDraw = True
136.4258 	EXP 	digit: autoDraw = False
136.4258 	EXP 	text_3: autoDraw = True
136.5164 	EXP 	New trial (rep=2, index=0): None
136.5230 	EXP 	text_3: autoDraw = False
136.5230 	EXP 	digit: height = 0.5
136.5230 	EXP 	digit: height = 0.5
136.5230 	EXP 	digit: height = 0.5
136.5230 	EXP 	digit: text = '3'
136.5230 	EXP 	digit: autoDraw = True
137.5225 	EXP 	digit: autoDraw = False
137.5225 	EXP 	text_3: autoDraw = True
137.6208 	EXP 	New trial (rep=3, index=0): None
137.6278 	EXP 	text_3: autoDraw = False
137.6278 	EXP 	digit: height = 0.5
137.6278 	EXP 	digit: height = 0.5
137.6278 	EXP 	digit: height = 0.5
137.6278 	EXP 	digit: text = '6'
137.6278 	EXP 	digit: autoDraw = True
138.6273 	EXP 	digit: autoDraw = False
138.6273 	EXP 	text_3: autoDraw = True
138.7188 	EXP 	New trial (rep=4, index=0): None
138.7302 	EXP 	text_3: autoDraw = False
138.7302 	EXP 	digit: height = 0.5
138.7302 	EXP 	digit: height = 0.5
138.7302 	EXP 	digit: height = 0.5
138.7302 	EXP 	digit: text = '1'
138.7302 	EXP 	digit: autoDraw = True
139.7238 	EXP 	digit: autoDraw = False
139.7238 	EXP 	text_3: autoDraw = True
139.8279 	EXP 	text_3: autoDraw = False
139.8279 	EXP 	text_4: autoDraw = True
139.8279 	EXP 	result_box: autoDraw = True
139.8279 	EXP 	text_5: autoDraw = True
142.5046 	DATA 	Keypress: 8
142.9788 	DATA 	Keypress: 2
143.1992 	DATA 	Keypress: 3
143.4846 	DATA 	Keypress: 1
145.0858 	DATA 	Keypress: 6
145.3868 	DATA 	Keypress: 5
145.6152 	DATA 	Keypress: space
145.6268 	EXP 	text_4: autoDraw = False
145.6268 	EXP 	result_box: autoDraw = False
145.6268 	EXP 	text_5: autoDraw = False
145.6268 	EXP 	text_6: autoDraw = True
146.3492 	EXP 	New trial (rep=1, index=0): None
146.3493 	EXP 	Created sequence: sequential, trialTypes=1, nReps=15, seed=None
146.3495 	EXP 	New trial (rep=0, index=0): None
146.3505 	DATA 	Keypress: space
146.3556 	EXP 	text_6: autoDraw = False
146.3556 	EXP 	text_2: autoDraw = True
147.3497 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
147.3500 	EXP 	New trial (rep=0, index=0): None
147.3560 	EXP 	text_2: autoDraw = False
147.3560 	EXP 	digit: height = 0.5
147.3560 	EXP 	digit: height = 0.5
147.3560 	EXP 	digit: height = 0.5
147.3560 	EXP 	digit: text = '0'
147.3560 	EXP 	digit: autoDraw = True
148.3561 	EXP 	digit: autoDraw = False
148.3561 	EXP 	text_3: autoDraw = True
148.4535 	EXP 	New trial (rep=1, index=0): None
148.4640 	EXP 	text_3: autoDraw = False
148.4640 	EXP 	digit: height = 0.5
148.4640 	EXP 	digit: height = 0.5
148.4640 	EXP 	digit: height = 0.5
148.4640 	EXP 	digit: text = '8'
148.4640 	EXP 	digit: autoDraw = True
149.4601 	EXP 	digit: autoDraw = False
149.4601 	EXP 	text_3: autoDraw = True
149.5512 	EXP 	New trial (rep=2, index=0): None
149.5583 	EXP 	text_3: autoDraw = False
149.5583 	EXP 	digit: height = 0.5
149.5583 	EXP 	digit: height = 0.5
149.5583 	EXP 	digit: height = 0.5
149.5583 	EXP 	digit: text = '7'
149.5583 	EXP 	digit: autoDraw = True
150.5573 	EXP 	digit: autoDraw = False
150.5573 	EXP 	text_3: autoDraw = True
150.6547 	EXP 	New trial (rep=3, index=0): None
150.6613 	EXP 	text_3: autoDraw = False
150.6613 	EXP 	digit: height = 0.5
150.6613 	EXP 	digit: height = 0.5
150.6613 	EXP 	digit: height = 0.5
150.6613 	EXP 	digit: text = '9'
150.6613 	EXP 	digit: autoDraw = True
151.6614 	EXP 	digit: autoDraw = False
151.6614 	EXP 	text_3: autoDraw = True
151.7523 	EXP 	New trial (rep=4, index=0): None
151.7634 	EXP 	text_3: autoDraw = False
151.7634 	EXP 	digit: height = 0.5
151.7634 	EXP 	digit: height = 0.5
151.7634 	EXP 	digit: height = 0.5
151.7634 	EXP 	digit: text = '4'
151.7634 	EXP 	digit: autoDraw = True
152.7590 	EXP 	digit: autoDraw = False
152.7590 	EXP 	text_3: autoDraw = True
152.8496 	EXP 	New trial (rep=5, index=0): None
152.8563 	EXP 	text_3: autoDraw = False
152.8563 	EXP 	digit: height = 0.5
152.8563 	EXP 	digit: height = 0.5
152.8563 	EXP 	digit: height = 0.5
152.8563 	EXP 	digit: text = '2'
152.8563 	EXP 	digit: autoDraw = True
153.8565 	EXP 	digit: autoDraw = False
153.8565 	EXP 	text_3: autoDraw = True
153.9540 	EXP 	New trial (rep=6, index=0): None
153.9677 	EXP 	text_3: autoDraw = False
153.9677 	EXP 	digit: height = 0.5
153.9677 	EXP 	digit: height = 0.5
153.9677 	EXP 	digit: height = 0.5
153.9677 	EXP 	digit: text = '6'
153.9677 	EXP 	digit: autoDraw = True
154.9604 	EXP 	digit: autoDraw = False
154.9604 	EXP 	text_3: autoDraw = True
155.0519 	EXP 	New trial (rep=7, index=0): None
155.0671 	EXP 	text_3: autoDraw = False
155.0671 	EXP 	digit: height = 0.5
155.0671 	EXP 	digit: height = 0.5
155.0671 	EXP 	digit: height = 0.5
155.0671 	EXP 	digit: text = '3'
155.0671 	EXP 	digit: autoDraw = True
156.0568 	EXP 	digit: autoDraw = False
156.0568 	EXP 	text_3: autoDraw = True
156.1671 	EXP 	text_3: autoDraw = False
156.1671 	EXP 	text_4: autoDraw = True
156.1671 	EXP 	result_box: autoDraw = True
156.1671 	EXP 	text_5: autoDraw = True
164.9079 	DATA 	Keypress: 7
165.2195 	DATA 	Keypress: 9
165.8801 	DATA 	Keypress: 2
165.9701 	DATA 	Keypress: 3
166.4560 	DATA 	Keypress: 6
166.6973 	DATA 	Keypress: space
166.7019 	EXP 	New trial (rep=1, index=0): None
166.7045 	EXP 	text_4: autoDraw = False
166.7045 	EXP 	result_box: autoDraw = False
166.7045 	EXP 	text_5: autoDraw = False
166.7045 	EXP 	text_2: autoDraw = True
167.7053 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
167.7063 	EXP 	New trial (rep=0, index=0): None
167.7201 	EXP 	text_2: autoDraw = False
167.7201 	EXP 	digit: height = 0.5
167.7201 	EXP 	digit: height = 0.5
167.7201 	EXP 	digit: height = 0.5
167.7201 	EXP 	digit: text = '5'
167.7201 	EXP 	digit: autoDraw = True
168.7095 	EXP 	digit: autoDraw = False
168.7095 	EXP 	text_3: autoDraw = True
168.8076 	EXP 	New trial (rep=1, index=0): None
168.8139 	EXP 	text_3: autoDraw = False
168.8139 	EXP 	digit: height = 0.5
168.8139 	EXP 	digit: height = 0.5
168.8139 	EXP 	digit: height = 0.5
168.8139 	EXP 	digit: text = '4'
168.8139 	EXP 	digit: autoDraw = True
169.8139 	EXP 	digit: autoDraw = False
169.8139 	EXP 	text_3: autoDraw = True
169.9045 	EXP 	New trial (rep=2, index=0): None
169.9110 	EXP 	text_3: autoDraw = False
169.9110 	EXP 	digit: height = 0.5
169.9110 	EXP 	digit: height = 0.5
169.9110 	EXP 	digit: height = 0.5
169.9110 	EXP 	digit: text = '2'
169.9110 	EXP 	digit: autoDraw = True
170.9110 	EXP 	digit: autoDraw = False
170.9110 	EXP 	text_3: autoDraw = True
171.0032 	EXP 	New trial (rep=3, index=0): None
171.0106 	EXP 	text_3: autoDraw = False
171.0106 	EXP 	digit: height = 0.5
171.0106 	EXP 	digit: height = 0.5
171.0106 	EXP 	digit: height = 0.5
171.0106 	EXP 	digit: text = '8'
171.0106 	EXP 	digit: autoDraw = True
172.0082 	EXP 	digit: autoDraw = False
172.0082 	EXP 	text_3: autoDraw = True
172.1065 	EXP 	New trial (rep=4, index=0): None
172.1129 	EXP 	text_3: autoDraw = False
172.1129 	EXP 	digit: height = 0.5
172.1129 	EXP 	digit: height = 0.5
172.1129 	EXP 	digit: height = 0.5
172.1129 	EXP 	digit: text = '6'
172.1129 	EXP 	digit: autoDraw = True
173.1124 	EXP 	digit: autoDraw = False
173.1124 	EXP 	text_3: autoDraw = True
173.2032 	EXP 	New trial (rep=5, index=0): None
173.2097 	EXP 	text_3: autoDraw = False
173.2097 	EXP 	digit: height = 0.5
173.2097 	EXP 	digit: height = 0.5
173.2097 	EXP 	digit: height = 0.5
173.2097 	EXP 	digit: text = '7'
173.2097 	EXP 	digit: autoDraw = True
174.2095 	EXP 	digit: autoDraw = False
174.2095 	EXP 	text_3: autoDraw = True
174.3076 	EXP 	New trial (rep=6, index=0): None
174.3151 	EXP 	text_3: autoDraw = False
174.3151 	EXP 	digit: height = 0.5
174.3151 	EXP 	digit: height = 0.5
174.3151 	EXP 	digit: height = 0.5
174.3151 	EXP 	digit: text = '9'
174.3151 	EXP 	digit: autoDraw = True
