18.5372 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [1920, 1080]. Using actual size
68.6253 	EXP 	text_3: autoDraw = True
68.7165 	EXP 	New trial (rep=2, index=0): None
68.7229 	EXP 	text_3: autoDraw = False
68.7229 	EXP 	digit: height = 0.5
68.7229 	EXP 	digit: height = 0.5
68.7229 	EXP 	digit: height = 0.5
68.7229 	EXP 	digit: text = '6'
68.7229 	EXP 	digit: autoDraw = True
69.7227 	EXP 	digit: autoDraw = False
69.7227 	EXP 	text_3: autoDraw = True
69.8262 	EXP 	text_3: autoDraw = False
69.8262 	EXP 	text_4: autoDraw = True
69.8262 	EXP 	result_box: autoDraw = True
69.8262 	EXP 	text_5: autoDraw = True
70.2603 	DATA 	Keypress: 8
70.4468 	DATA 	Keypress: 0
70.7186 	DATA 	Keypress: 6
71.4950 	EXP 	New trial (rep=11, index=0): None
71.4961 	DATA 	Keypress: space
71.4999 	EXP 	text_4: autoDraw = False
71.4999 	EXP 	result_box: autoDraw = False
71.4999 	EXP 	text_5: autoDraw = False
71.4999 	EXP 	text_2: autoDraw = True
72.4947 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
72.4949 	EXP 	New trial (rep=0, index=0): None
72.5007 	EXP 	text_2: autoDraw = False
72.5007 	EXP 	text_2: autoDraw = False
72.5007 	EXP 	digit: height = 0.5
72.5007 	EXP 	digit: height = 0.5
72.5007 	EXP 	digit: height = 0.5
72.5007 	EXP 	digit: text = '3'
72.5007 	EXP 	digit: autoDraw = True
73.5004 	EXP 	digit: autoDraw = False
73.5004 	EXP 	digit: autoDraw = False
73.5004 	EXP 	text_3: autoDraw = True
73.5980 	EXP 	New trial (rep=1, index=0): None
73.6044 	EXP 	text_3: autoDraw = False
73.6044 	EXP 	digit: height = 0.5
73.6044 	EXP 	digit: height = 0.5
73.6044 	EXP 	digit: height = 0.5
73.6044 	EXP 	digit: text = '8'
73.6044 	EXP 	digit: autoDraw = True
74.6049 	EXP 	digit: autoDraw = False
74.6049 	EXP 	text_3: autoDraw = True
74.6955 	EXP 	New trial (rep=2, index=0): None
74.7020 	EXP 	text_3: autoDraw = False
74.7020 	EXP 	digit: height = 0.5
74.7020 	EXP 	digit: height = 0.5
74.7020 	EXP 	digit: height = 0.5
74.7020 	EXP 	digit: text = '1'
74.7020 	EXP 	digit: autoDraw = True
75.7021 	EXP 	digit: autoDraw = False
75.7021 	EXP 	text_3: autoDraw = True
75.8098 	EXP 	text_3: autoDraw = False
75.8098 	EXP 	text_4: autoDraw = True
75.8098 	EXP 	result_box: autoDraw = True
75.8098 	EXP 	text_5: autoDraw = True
76.4414 	DATA 	Keypress: 8
76.5863 	DATA 	Keypress: 1
76.8502 	DATA 	Keypress: 2
79.6822 	EXP 	New trial (rep=12, index=0): None
79.6835 	DATA 	Keypress: space
79.6879 	EXP 	text_4: autoDraw = False
79.6879 	EXP 	result_box: autoDraw = False
79.6879 	EXP 	text_5: autoDraw = False
79.6879 	EXP 	text_2: autoDraw = True
80.6819 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
80.6821 	EXP 	New trial (rep=0, index=0): None
80.6881 	EXP 	text_2: autoDraw = False
80.6881 	EXP 	text_2: autoDraw = False
80.6881 	EXP 	digit: height = 0.5
80.6881 	EXP 	digit: height = 0.5
80.6881 	EXP 	digit: height = 0.5
80.6881 	EXP 	digit: text = '6'
80.6881 	EXP 	digit: autoDraw = True
81.6877 	EXP 	digit: autoDraw = False
81.6877 	EXP 	digit: autoDraw = False
81.6877 	EXP 	text_3: autoDraw = True
81.7854 	EXP 	New trial (rep=1, index=0): None
81.7923 	EXP 	text_3: autoDraw = False
81.7923 	EXP 	digit: height = 0.5
81.7923 	EXP 	digit: height = 0.5
81.7923 	EXP 	digit: height = 0.5
81.7923 	EXP 	digit: text = '3'
81.7923 	EXP 	digit: autoDraw = True
82.7922 	EXP 	digit: autoDraw = False
82.7922 	EXP 	text_3: autoDraw = True
82.8831 	EXP 	New trial (rep=2, index=0): None
82.8894 	EXP 	text_3: autoDraw = False
82.8894 	EXP 	digit: height = 0.5
82.8894 	EXP 	digit: height = 0.5
82.8894 	EXP 	digit: height = 0.5
82.8894 	EXP 	digit: text = '5'
82.8894 	EXP 	digit: autoDraw = True
83.8888 	EXP 	digit: autoDraw = False
83.8888 	EXP 	digit: autoDraw = False
83.8888 	EXP 	text_3: autoDraw = True
83.9940 	EXP 	text_3: autoDraw = False
83.9940 	EXP 	text_4: autoDraw = True
83.9940 	EXP 	result_box: autoDraw = True
83.9940 	EXP 	text_5: autoDraw = True
84.8926 	DATA 	Keypress: 3
85.0185 	DATA 	Keypress: 4
85.3317 	DATA 	Keypress: backspace
85.5036 	DATA 	Keypress: backspace
85.6344 	DATA 	Keypress: 4
85.8848 	DATA 	Keypress: 5
86.0299 	DATA 	Keypress: 8
86.2527 	DATA 	Keypress: space
86.2580 	EXP 	New trial (rep=13, index=0): None
86.2639 	EXP 	text_4: autoDraw = False
86.2639 	EXP 	result_box: autoDraw = False
86.2639 	EXP 	text_5: autoDraw = False
86.2639 	EXP 	text_2: autoDraw = True
87.2585 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
87.2589 	EXP 	New trial (rep=0, index=0): None
87.2658 	EXP 	text_2: autoDraw = False
87.2658 	EXP 	text_2: autoDraw = False
87.2658 	EXP 	digit: height = 0.5
87.2658 	EXP 	digit: height = 0.5
87.2658 	EXP 	digit: height = 0.5
87.2658 	EXP 	digit: text = '1'
87.2658 	EXP 	digit: autoDraw = True
88.2705 	EXP 	digit: autoDraw = False
88.2705 	EXP 	text_3: autoDraw = True
88.3617 	EXP 	New trial (rep=1, index=0): None
88.3686 	EXP 	text_3: autoDraw = False
88.3686 	EXP 	digit: height = 0.5
88.3686 	EXP 	digit: height = 0.5
88.3686 	EXP 	digit: height = 0.5
88.3686 	EXP 	digit: text = '2'
88.3686 	EXP 	digit: autoDraw = True
89.3682 	EXP 	digit: autoDraw = False
89.3682 	EXP 	text_3: autoDraw = True
89.4584 	EXP 	New trial (rep=2, index=0): None
89.4651 	EXP 	text_3: autoDraw = False
89.4651 	EXP 	digit: height = 0.5
89.4651 	EXP 	digit: height = 0.5
89.4651 	EXP 	digit: height = 0.5
89.4651 	EXP 	digit: text = '8'
89.4651 	EXP 	digit: autoDraw = True
90.4648 	EXP 	digit: autoDraw = False
90.4648 	EXP 	text_3: autoDraw = True
90.5700 	EXP 	text_3: autoDraw = False
90.5700 	EXP 	text_4: autoDraw = True
90.5700 	EXP 	result_box: autoDraw = True
90.5700 	EXP 	text_5: autoDraw = True
92.3096 	DATA 	Keypress: 1
93.1271 	DATA 	Keypress: 2
94.3865 	DATA 	Keypress: 8
95.1002 	DATA 	Keypress: space
95.1044 	EXP 	New trial (rep=14, index=0): None
95.1106 	EXP 	text_4: autoDraw = False
95.1106 	EXP 	result_box: autoDraw = False
95.1106 	EXP 	text_5: autoDraw = False
95.1106 	EXP 	text_2: autoDraw = True
96.1050 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
96.1052 	EXP 	New trial (rep=0, index=0): None
96.1111 	EXP 	text_2: autoDraw = False
96.1111 	EXP 	text_2: autoDraw = False
96.1111 	EXP 	digit: height = 0.5
96.1111 	EXP 	digit: height = 0.5
96.1111 	EXP 	digit: height = 0.5
96.1111 	EXP 	digit: text = '3'
96.1111 	EXP 	digit: autoDraw = True
97.1110 	EXP 	digit: autoDraw = False
97.1110 	EXP 	digit: autoDraw = False
97.1110 	EXP 	text_3: autoDraw = True
97.2087 	EXP 	New trial (rep=1, index=0): None
97.2155 	EXP 	text_3: autoDraw = False
97.2155 	EXP 	digit: height = 0.5
97.2155 	EXP 	digit: height = 0.5
97.2155 	EXP 	digit: height = 0.5
97.2155 	EXP 	digit: text = '1'
97.2155 	EXP 	digit: autoDraw = True
98.2153 	EXP 	digit: autoDraw = False
98.2153 	EXP 	text_3: autoDraw = True
98.3061 	EXP 	New trial (rep=2, index=0): None
98.3128 	EXP 	text_3: autoDraw = False
98.3128 	EXP 	digit: height = 0.5
98.3128 	EXP 	digit: height = 0.5
98.3128 	EXP 	digit: height = 0.5
98.3128 	EXP 	digit: text = '7'
98.3128 	EXP 	digit: autoDraw = True
99.3129 	EXP 	digit: autoDraw = False
99.3129 	EXP 	text_3: autoDraw = True
99.4205 	EXP 	text_3: autoDraw = False
99.4205 	EXP 	text_4: autoDraw = True
99.4205 	EXP 	result_box: autoDraw = True
99.4205 	EXP 	text_5: autoDraw = True
100.8711 	DATA 	Keypress: 2
101.1339 	DATA 	Keypress: 1
101.3358 	DATA 	Keypress: 7
101.5572 	DATA 	Keypress: space
101.5692 	EXP 	text_4: autoDraw = False
101.5692 	EXP 	result_box: autoDraw = False
101.5692 	EXP 	text_5: autoDraw = False
101.5692 	EXP 	text_6: autoDraw = True
104.8634 	DATA 	Keypress: space
104.8690 	EXP 	New trial (rep=1, index=0): None
104.8694 	EXP 	Created sequence: sequential, trialTypes=1, nReps=15, seed=None
104.8696 	EXP 	New trial (rep=0, index=0): None
104.8753 	EXP 	text_6: autoDraw = False
104.8753 	EXP 	text_2: autoDraw = True
105.8689 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
105.8691 	EXP 	New trial (rep=0, index=0): None
105.8747 	EXP 	text_2: autoDraw = False
105.8747 	EXP 	text_2: autoDraw = False
105.8747 	EXP 	digit: height = 0.5
105.8747 	EXP 	digit: height = 0.5
105.8747 	EXP 	digit: height = 0.5
105.8747 	EXP 	digit: text = '2'
105.8747 	EXP 	digit: autoDraw = True
106.8743 	EXP 	digit: autoDraw = False
106.8743 	EXP 	digit: autoDraw = False
106.8743 	EXP 	text_3: autoDraw = True
106.9723 	EXP 	New trial (rep=1, index=0): None
106.9785 	EXP 	text_3: autoDraw = False
106.9785 	EXP 	digit: height = 0.5
106.9785 	EXP 	digit: height = 0.5
106.9785 	EXP 	digit: height = 0.5
106.9785 	EXP 	digit: text = '3'
106.9785 	EXP 	digit: autoDraw = True
107.9789 	EXP 	digit: autoDraw = False
107.9789 	EXP 	text_3: autoDraw = True
108.0694 	EXP 	New trial (rep=2, index=0): None
108.0762 	EXP 	text_3: autoDraw = False
108.0762 	EXP 	digit: height = 0.5
108.0762 	EXP 	digit: height = 0.5
108.0762 	EXP 	digit: height = 0.5
108.0762 	EXP 	digit: text = '6'
108.0762 	EXP 	digit: autoDraw = True
109.0760 	EXP 	digit: autoDraw = False
109.0760 	EXP 	text_3: autoDraw = True
109.1741 	EXP 	New trial (rep=3, index=0): None
109.1804 	EXP 	text_3: autoDraw = False
109.1804 	EXP 	digit: height = 0.5
109.1804 	EXP 	digit: height = 0.5
109.1804 	EXP 	digit: height = 0.5
109.1804 	EXP 	digit: text = '5'
109.1804 	EXP 	digit: autoDraw = True
110.1799 	EXP 	digit: autoDraw = False
110.1799 	EXP 	text_3: autoDraw = True
110.2710 	EXP 	New trial (rep=4, index=0): None
110.2807 	EXP 	text_3: autoDraw = False
110.2807 	EXP 	digit: height = 0.5
110.2807 	EXP 	digit: height = 0.5
110.2807 	EXP 	digit: height = 0.5
110.2807 	EXP 	digit: text = '4'
110.2807 	EXP 	digit: autoDraw = True
111.2773 	EXP 	digit: autoDraw = False
111.2773 	EXP 	text_3: autoDraw = True
111.3752 	EXP 	New trial (rep=5, index=0): None
111.3818 	EXP 	text_3: autoDraw = False
111.3818 	EXP 	digit: height = 0.5
111.3818 	EXP 	digit: height = 0.5
111.3818 	EXP 	digit: height = 0.5
111.3818 	EXP 	digit: text = '0'
111.3818 	EXP 	digit: autoDraw = True
111.9633 	DATA 	Keypress: 2
112.3815 	EXP 	digit: autoDraw = False
112.3815 	EXP 	text_3: autoDraw = True
112.4724 	EXP 	New trial (rep=6, index=0): None
112.4790 	EXP 	text_3: autoDraw = False
112.4790 	EXP 	digit: height = 0.5
112.4790 	EXP 	digit: height = 0.5
112.4790 	EXP 	digit: height = 0.5
112.4790 	EXP 	digit: text = '1'
112.4790 	EXP 	digit: autoDraw = True
112.5311 	DATA 	Keypress: 5
113.3221 	DATA 	Keypress: space
113.4788 	EXP 	digit: autoDraw = False
113.4788 	EXP 	text_3: autoDraw = True
113.5698 	EXP 	New trial (rep=7, index=0): None
113.5760 	EXP 	text_3: autoDraw = False
113.5760 	EXP 	digit: height = 0.5
113.5760 	EXP 	digit: height = 0.5
113.5760 	EXP 	digit: height = 0.5
113.5760 	EXP 	digit: text = '8'
113.5760 	EXP 	digit: autoDraw = True
114.1344 	DATA 	Keypress: space
114.5761 	EXP 	digit: autoDraw = False
114.5761 	EXP 	text_3: autoDraw = True
114.6754 	EXP 	New trial (rep=1, index=0): None
114.6801 	EXP 	text_3: autoDraw = False
114.6801 	EXP 	text_4: autoDraw = True
114.6801 	EXP 	result_box: autoDraw = True
114.6801 	EXP 	text_5: autoDraw = True
114.6801 	EXP 	text_4: autoDraw = False
114.6801 	EXP 	result_box: autoDraw = False
114.6801 	EXP 	text_5: autoDraw = False
114.6801 	EXP 	text_2: autoDraw = True
115.5988 	DATA 	Keypress: space
115.6744 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
115.6747 	EXP 	New trial (rep=0, index=0): None
115.6801 	EXP 	text_2: autoDraw = False
115.6801 	EXP 	text_2: autoDraw = False
115.6801 	EXP 	digit: height = 0.5
115.6801 	EXP 	digit: height = 0.5
115.6801 	EXP 	digit: height = 0.5
115.6801 	EXP 	digit: text = '3'
115.6801 	EXP 	digit: autoDraw = True
116.6801 	EXP 	digit: autoDraw = False
116.6801 	EXP 	digit: autoDraw = False
116.6801 	EXP 	text_3: autoDraw = True
116.7776 	EXP 	New trial (rep=1, index=0): None
116.7847 	EXP 	text_3: autoDraw = False
116.7847 	EXP 	digit: height = 0.5
116.7847 	EXP 	digit: height = 0.5
116.7847 	EXP 	digit: height = 0.5
116.7847 	EXP 	digit: text = '7'
116.7847 	EXP 	digit: autoDraw = True
117.7844 	EXP 	digit: autoDraw = False
117.7844 	EXP 	text_3: autoDraw = True
117.8816 	EXP 	New trial (rep=2, index=0): None
117.8884 	EXP 	text_3: autoDraw = False
117.8884 	EXP 	digit: height = 0.5
117.8884 	EXP 	digit: height = 0.5
117.8884 	EXP 	digit: height = 0.5
117.8884 	EXP 	digit: text = '2'
117.8884 	EXP 	digit: autoDraw = True
118.8882 	EXP 	digit: autoDraw = False
118.8882 	EXP 	text_3: autoDraw = True
118.9791 	EXP 	New trial (rep=3, index=0): None
118.9857 	EXP 	text_3: autoDraw = False
118.9857 	EXP 	digit: height = 0.5
118.9857 	EXP 	digit: height = 0.5
118.9857 	EXP 	digit: height = 0.5
118.9857 	EXP 	digit: text = '4'
118.9857 	EXP 	digit: autoDraw = True
119.9853 	EXP 	digit: autoDraw = False
119.9853 	EXP 	text_3: autoDraw = True
120.0761 	EXP 	New trial (rep=4, index=0): None
120.0833 	EXP 	text_3: autoDraw = False
120.0833 	EXP 	digit: height = 0.5
120.0833 	EXP 	digit: height = 0.5
120.0833 	EXP 	digit: height = 0.5
120.0833 	EXP 	digit: text = '5'
120.0833 	EXP 	digit: autoDraw = True
121.0829 	EXP 	digit: autoDraw = False
121.0829 	EXP 	text_3: autoDraw = True
121.1807 	EXP 	New trial (rep=5, index=0): None
121.1877 	EXP 	text_3: autoDraw = False
121.1877 	EXP 	digit: height = 0.5
121.1877 	EXP 	digit: height = 0.5
121.1877 	EXP 	digit: height = 0.5
121.1877 	EXP 	digit: text = '8'
121.1877 	EXP 	digit: autoDraw = True
122.1869 	EXP 	digit: autoDraw = False
122.1869 	EXP 	text_3: autoDraw = True
122.2774 	EXP 	New trial (rep=6, index=0): None
122.2838 	EXP 	text_3: autoDraw = False
122.2838 	EXP 	digit: height = 0.5
122.2838 	EXP 	digit: height = 0.5
122.2838 	EXP 	digit: height = 0.5
122.2838 	EXP 	digit: text = '1'
122.2838 	EXP 	digit: autoDraw = True
123.2844 	EXP 	digit: autoDraw = False
123.2844 	EXP 	text_3: autoDraw = True
123.3820 	EXP 	New trial (rep=7, index=0): None
123.3878 	EXP 	text_3: autoDraw = False
123.3878 	EXP 	digit: height = 0.5
123.3878 	EXP 	digit: height = 0.5
123.3878 	EXP 	digit: height = 0.5
123.3878 	EXP 	digit: text = '9'
123.3878 	EXP 	digit: autoDraw = True
124.3876 	EXP 	digit: autoDraw = False
124.3876 	EXP 	text_3: autoDraw = True
124.4823 	EXP 	New trial (rep=2, index=0): None
124.4854 	EXP 	text_3: autoDraw = False
124.4854 	EXP 	text_4: autoDraw = True
124.4854 	EXP 	result_box: autoDraw = True
124.4854 	EXP 	text_5: autoDraw = True
124.4854 	EXP 	text_4: autoDraw = False
124.4854 	EXP 	result_box: autoDraw = False
124.4854 	EXP 	text_5: autoDraw = False
124.4854 	EXP 	text_2: autoDraw = True
125.4799 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
125.4802 	EXP 	New trial (rep=0, index=0): None
125.4864 	EXP 	text_2: autoDraw = False
125.4864 	EXP 	text_2: autoDraw = False
125.4864 	EXP 	digit: height = 0.5
125.4864 	EXP 	digit: height = 0.5
125.4864 	EXP 	digit: height = 0.5
125.4864 	EXP 	digit: text = '8'
125.4864 	EXP 	digit: autoDraw = True
126.4924 	EXP 	digit: autoDraw = False
126.4924 	EXP 	text_3: autoDraw = True
126.5831 	EXP 	New trial (rep=1, index=0): None
126.5897 	EXP 	text_3: autoDraw = False
126.5897 	EXP 	digit: height = 0.5
126.5897 	EXP 	digit: height = 0.5
126.5897 	EXP 	digit: height = 0.5
126.5897 	EXP 	digit: text = '9'
126.5897 	EXP 	digit: autoDraw = True
127.5890 	EXP 	digit: autoDraw = False
127.5890 	EXP 	text_3: autoDraw = True
127.6877 	EXP 	New trial (rep=2, index=0): None
127.6945 	EXP 	text_3: autoDraw = False
127.6945 	EXP 	digit: height = 0.5
127.6945 	EXP 	digit: height = 0.5
127.6945 	EXP 	digit: height = 0.5
127.6945 	EXP 	digit: text = '1'
127.6945 	EXP 	digit: autoDraw = True
128.6937 	EXP 	digit: autoDraw = False
128.6937 	EXP 	text_3: autoDraw = True
128.7852 	EXP 	New trial (rep=3, index=0): None
128.7917 	EXP 	text_3: autoDraw = False
128.7917 	EXP 	digit: height = 0.5
128.7917 	EXP 	digit: height = 0.5
128.7917 	EXP 	digit: height = 0.5
128.7917 	EXP 	digit: text = '7'
128.7917 	EXP 	digit: autoDraw = True
129.7909 	EXP 	digit: autoDraw = False
129.7909 	EXP 	text_3: autoDraw = True
129.8884 	EXP 	New trial (rep=4, index=0): None
129.8950 	EXP 	text_3: autoDraw = False
129.8950 	EXP 	digit: height = 0.5
129.8950 	EXP 	digit: height = 0.5
129.8950 	EXP 	digit: height = 0.5
129.8950 	EXP 	digit: text = '2'
129.8950 	EXP 	digit: autoDraw = True
130.8944 	EXP 	digit: autoDraw = False
130.8944 	EXP 	text_3: autoDraw = True
130.9854 	EXP 	New trial (rep=5, index=0): None
130.9921 	EXP 	text_3: autoDraw = False
130.9921 	EXP 	digit: height = 0.5
130.9921 	EXP 	digit: height = 0.5
130.9921 	EXP 	digit: height = 0.5
130.9921 	EXP 	digit: text = '4'
130.9921 	EXP 	digit: autoDraw = True
131.9920 	EXP 	digit: autoDraw = False
131.9920 	EXP 	text_3: autoDraw = True
132.0631 	DATA 	Keypress: 3
132.0829 	EXP 	New trial (rep=6, index=0): None
132.0892 	EXP 	text_3: autoDraw = False
132.0892 	EXP 	digit: height = 0.5
132.0892 	EXP 	digit: height = 0.5
132.0892 	EXP 	digit: height = 0.5
132.0892 	EXP 	digit: text = '6'
132.0892 	EXP 	digit: autoDraw = True
133.0892 	EXP 	digit: autoDraw = False
133.0892 	EXP 	text_3: autoDraw = True
133.1869 	EXP 	New trial (rep=7, index=0): None
133.1931 	EXP 	text_3: autoDraw = False
133.1931 	EXP 	digit: height = 0.5
133.1931 	EXP 	digit: height = 0.5
133.1931 	EXP 	digit: height = 0.5
133.1931 	EXP 	digit: text = '3'
133.1931 	EXP 	digit: autoDraw = True
134.1934 	EXP 	digit: autoDraw = False
134.1934 	EXP 	text_3: autoDraw = True
134.2901 	EXP 	text_3: autoDraw = False
134.2901 	EXP 	text_4: autoDraw = True
134.2901 	EXP 	result_box: autoDraw = True
134.2901 	EXP 	text_5: autoDraw = True
134.6398 	DATA 	Keypress: 3
134.9252 	DATA 	Keypress: 1
135.1896 	DATA 	Keypress: 7
135.4531 	DATA 	Keypress: 2
135.8632 	DATA 	Keypress: 3
136.2028 	DATA 	Keypress: 4
136.8620 	DATA 	Keypress: 2
137.2029 	DATA 	Keypress: 1
137.5978 	EXP 	New trial (rep=3, index=0): None
137.5988 	DATA 	Keypress: space
137.6031 	EXP 	text_4: autoDraw = False
137.6031 	EXP 	result_box: autoDraw = False
137.6031 	EXP 	text_5: autoDraw = False
137.6031 	EXP 	text_2: autoDraw = True
138.5974 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
138.5978 	EXP 	New trial (rep=0, index=0): None
138.6036 	EXP 	text_2: autoDraw = False
138.6036 	EXP 	text_2: autoDraw = False
138.6036 	EXP 	digit: height = 0.5
138.6036 	EXP 	digit: height = 0.5
138.6036 	EXP 	digit: height = 0.5
138.6036 	EXP 	digit: text = '0'
138.6036 	EXP 	digit: autoDraw = True
139.6034 	EXP 	digit: autoDraw = False
139.6034 	EXP 	digit: autoDraw = False
139.6034 	EXP 	text_3: autoDraw = True
139.7014 	EXP 	New trial (rep=1, index=0): None
139.7076 	EXP 	text_3: autoDraw = False
139.7076 	EXP 	digit: height = 0.5
139.7076 	EXP 	digit: height = 0.5
139.7076 	EXP 	digit: height = 0.5
139.7076 	EXP 	digit: text = '9'
139.7076 	EXP 	digit: autoDraw = True
140.7076 	EXP 	digit: autoDraw = False
140.7076 	EXP 	text_3: autoDraw = True
140.8053 	EXP 	New trial (rep=2, index=0): None
140.8116 	EXP 	text_3: autoDraw = False
140.8116 	EXP 	digit: height = 0.5
140.8116 	EXP 	digit: height = 0.5
140.8116 	EXP 	digit: height = 0.5
140.8116 	EXP 	digit: text = '5'
140.8116 	EXP 	digit: autoDraw = True
141.8110 	EXP 	digit: autoDraw = False
141.8110 	EXP 	text_3: autoDraw = True
141.9017 	EXP 	New trial (rep=3, index=0): None
141.9087 	EXP 	text_3: autoDraw = False
141.9087 	EXP 	digit: height = 0.5
141.9087 	EXP 	digit: height = 0.5
141.9087 	EXP 	digit: height = 0.5
141.9087 	EXP 	digit: text = '2'
141.9087 	EXP 	digit: autoDraw = True
142.9087 	EXP 	digit: autoDraw = False
142.9087 	EXP 	text_3: autoDraw = True
142.9995 	EXP 	New trial (rep=4, index=0): None
143.0060 	EXP 	text_3: autoDraw = False
143.0060 	EXP 	digit: height = 0.5
143.0060 	EXP 	digit: height = 0.5
143.0060 	EXP 	digit: height = 0.5
143.0060 	EXP 	digit: text = '6'
143.0060 	EXP 	digit: autoDraw = True
144.0053 	EXP 	digit: autoDraw = False
144.0053 	EXP 	text_3: autoDraw = True
144.1037 	EXP 	New trial (rep=5, index=0): None
144.1119 	EXP 	text_3: autoDraw = False
144.1119 	EXP 	digit: height = 0.5
144.1119 	EXP 	digit: height = 0.5
144.1119 	EXP 	digit: height = 0.5
144.1119 	EXP 	digit: text = '7'
144.1119 	EXP 	digit: autoDraw = True
145.1099 	EXP 	digit: autoDraw = False
145.1099 	EXP 	text_3: autoDraw = True
145.2005 	EXP 	New trial (rep=6, index=0): None
145.2069 	EXP 	text_3: autoDraw = False
145.2069 	EXP 	digit: height = 0.5
145.2069 	EXP 	digit: height = 0.5
145.2069 	EXP 	digit: height = 0.5
145.2069 	EXP 	digit: text = '3'
145.2069 	EXP 	digit: autoDraw = True
146.2071 	EXP 	digit: autoDraw = False
146.2071 	EXP 	text_3: autoDraw = True
146.3056 	EXP 	New trial (rep=7, index=0): None
146.3116 	EXP 	text_3: autoDraw = False
146.3116 	EXP 	digit: height = 0.5
146.3116 	EXP 	digit: height = 0.5
146.3116 	EXP 	digit: height = 0.5
146.3116 	EXP 	digit: text = '1'
146.3116 	EXP 	digit: autoDraw = True
147.3113 	EXP 	digit: autoDraw = False
147.3113 	EXP 	text_3: autoDraw = True
147.4091 	EXP 	text_3: autoDraw = False
147.4091 	EXP 	text_4: autoDraw = True
147.4091 	EXP 	result_box: autoDraw = True
147.4091 	EXP 	text_5: autoDraw = True
148.5916 	DATA 	Keypress: 2
148.8701 	DATA 	Keypress: 4
149.1955 	DATA 	Keypress: 5
149.4740 	DATA 	Keypress: 1
149.8341 	DATA 	Keypress: space
149.8398 	EXP 	New trial (rep=4, index=0): None
149.8459 	EXP 	text_4: autoDraw = False
149.8459 	EXP 	result_box: autoDraw = False
149.8459 	EXP 	text_5: autoDraw = False
149.8459 	EXP 	text_2: autoDraw = True
150.8398 	EXP 	Created sequence: sequential, trialTypes=1, nReps=8, seed=None
150.8401 	EXP 	New trial (rep=0, index=0): None
150.8473 	EXP 	text_2: autoDraw = False
150.8473 	EXP 	text_2: autoDraw = False
150.8473 	EXP 	digit: height = 0.5
150.8473 	EXP 	digit: height = 0.5
150.8473 	EXP 	digit: height = 0.5
150.8473 	EXP 	digit: text = '9'
150.8473 	EXP 	digit: autoDraw = True
151.8525 	EXP 	digit: autoDraw = False
151.8525 	EXP 	text_3: autoDraw = True
151.9444 	EXP 	New trial (rep=1, index=0): None
151.9539 	EXP 	text_3: autoDraw = False
151.9539 	EXP 	digit: height = 0.5
151.9539 	EXP 	digit: height = 0.5
151.9539 	EXP 	digit: height = 0.5
151.9539 	EXP 	digit: text = '5'
151.9539 	EXP 	digit: autoDraw = True
152.9501 	EXP 	digit: autoDraw = False
152.9501 	EXP 	text_3: autoDraw = True
153.0407 	EXP 	New trial (rep=2, index=0): None
153.0473 	EXP 	text_3: autoDraw = False
153.0473 	EXP 	digit: height = 0.5
153.0473 	EXP 	digit: height = 0.5
153.0473 	EXP 	digit: height = 0.5
153.0473 	EXP 	digit: text = '6'
153.0473 	EXP 	digit: autoDraw = True
154.0466 	EXP 	digit: autoDraw = False
154.0466 	EXP 	text_3: autoDraw = True
154.1449 	EXP 	New trial (rep=3, index=0): None
154.1515 	EXP 	text_3: autoDraw = False
154.1515 	EXP 	digit: height = 0.5
154.1515 	EXP 	digit: height = 0.5
154.1515 	EXP 	digit: height = 0.5
154.1515 	EXP 	digit: text = '7'
154.1515 	EXP 	digit: autoDraw = True
155.1513 	EXP 	digit: autoDraw = False
155.1513 	EXP 	text_3: autoDraw = True
155.2419 	EXP 	New trial (rep=4, index=0): None
155.2480 	EXP 	text_3: autoDraw = False
155.2480 	EXP 	digit: height = 0.5
155.2480 	EXP 	digit: height = 0.5
155.2480 	EXP 	digit: height = 0.5
155.2480 	EXP 	digit: text = '0'
155.2480 	EXP 	digit: autoDraw = True
156.2489 	EXP 	digit: autoDraw = False
156.2489 	EXP 	text_3: autoDraw = True
156.3464 	EXP 	New trial (rep=5, index=0): None
156.3528 	EXP 	text_3: autoDraw = False
156.3528 	EXP 	digit: height = 0.5
156.3528 	EXP 	digit: height = 0.5
156.3528 	EXP 	digit: height = 0.5
156.3528 	EXP 	digit: text = '2'
156.3528 	EXP 	digit: autoDraw = True
157.3530 	EXP 	digit: autoDraw = False
157.3530 	EXP 	text_3: autoDraw = True
157.4438 	EXP 	New trial (rep=6, index=0): None
157.4500 	EXP 	text_3: autoDraw = False
157.4500 	EXP 	digit: height = 0.5
157.4500 	EXP 	digit: height = 0.5
157.4500 	EXP 	digit: height = 0.5
157.4500 	EXP 	digit: text = '3'
157.4500 	EXP 	digit: autoDraw = True
158.4500 	EXP 	digit: autoDraw = False
158.4500 	EXP 	text_3: autoDraw = True
